Interaction;Value;Percentage_Contribution
absorption_intensity_repeat_bearish_vol <-> bullish_ask_ratio;13.6131;0.1043
bearish_repeatAskBid_ratio <-> bullish_repeatAskBid_ratio;13.5998;0.1042
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_5;13.5102;0.1035
poc_diff_ratio_6P_21P <-> bearish_extrem_abs_ratio_extrem;13.4152;0.1028
poc_diff_ratio_11P_21P <-> bearish_imbalance_evolution;13.2575;0.1016
bearish_market_context_score <-> bearish_absorption_score;13.2426;0.1015
bearish_abs_diff_abv <-> bull_imbalance_low_3;13.2360;0.1014
price_volume_dynamic <-> bearish_extrem_revIntensity_ratio_extrem;13.2241;0.1013
diffVolCandle_0_1Ratio <-> diffPriceClose_VA16PvaL;13.1778;0.1010
VolCandleMeanxRatio <-> bull_imbalance_high_0;13.0915;0.1003
bearish_absorption_ratio <-> bearish_extrem_revIntensity_ratio_extrem;12.9878;0.0995
diffPriceClose_VA21PvaH <-> bearish_extrem_vs_rest_activity_extrem;12.9751;0.0994
bear_imbalance_low_2 <-> bullish_ask_ratio;12.9559;0.0993
price_volume_dynamic <-> bearish_asc_dsc_ratio;12.7748;0.0979
price_volume_dynamic <-> bullish_imnbScore_score;12.7241;0.0975
bear_imbalance_low_1 <-> bullish_imnbScore_score;12.6224;0.0967
naked_poc_dist_above <-> count_AbvBlw_asym_ratio;12.5339;0.0960
deltaTimestampOpeningSection1min <-> diffPriceClose_VA6PvaL;12.5337;0.0960
bearish_absorption_score <-> diffLowPrice_0_3;12.5257;0.0960
bull_imbalance_low_3 <-> bear_imbalance_low_1;12.5168;0.0959
bearish_extrem_revIntensity_ratio_extrem <-> bear_imbalance_high_3;12.4581;0.0955
bear_imbalance_low_1 <-> naked_poc_dist_above;12.4499;0.0954
overlap_ratio_VA_11P_21P <-> diffPriceCloseVWAP;12.3681;0.0948
bullish_ask_ratio <-> poc_diff_6P_21P;12.2916;0.0942
bearish_absorption_intensity_repeat_count <-> bearish_ask_score;12.2849;0.0941
naked_poc_dist_above <-> perct_VA16P;12.2564;0.0939
diffPriceCloseVWAP <-> diffPriceClose_VA16PvaL;12.2518;0.0939
bearish_extrem_pressure_ratio_extrem <-> bull_imbalance_low_3;12.2069;0.0935
cumDiffVolDeltaRatio <-> bearish_bid_abs_ratio_abv;12.2026;0.0935
ratio_delta_vol_VA16P <-> bull_imbalance_high_0;12.1636;0.0932
bearish_repeat_ticks_ratio_extrem <-> extrem_asc_ratio_bearish_extrem;12.1499;0.0931
diffPriceClosePoc_0_4 <-> bearish_extrem_revIntensity_ratio_extrem;12.0788;0.0926
bearish_dsc_ask_bid_delta_imbalance <-> diffPriceCloseVWAP;12.0682;0.0925
perct_VA16P <-> bearish_imnbScore_score;11.9536;0.0916
diffLowPrice_0_2 <-> poc_diff_11P_21P;11.9249;0.0914
count_AbvBlw_asym_ratio <-> bullish_ask_bid_ratio;11.9248;0.0914
imbalance_score_low <-> imbalance_score_high;11.9033;0.0912
bearish_repeatAskBid_ratio <-> perct_VA11P;11.8921;0.0911
perct_VA11P <-> finished_auction_high;11.8134;0.0905
pocDeltaPocVolRatio <-> diffPriceClose_VA16PPoc;11.7614;0.0901
diffPriceClose_VA16PPoc <-> bearish_combined_pressure;11.7539;0.0901
vol_volatility_score <-> atr;11.7385;0.0900
perct_VA11P <-> extrem_ask_bid_imbalance_bearish_extrem;11.7293;0.0899
bullish_imbalance_evolution <-> price_volume_dynamic;11.5497;0.0885
perct_VA11P <-> VolCandleMeanxRatio;11.5066;0.0882
overlap_ratio_VA_11P_21P <-> diffLowPrice_0_4;11.4996;0.0881
poc_diff_ratio_11P_21P <-> bearish_continuation_vs_reversal_extrem;11.4938;0.0881
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_4;11.3792;0.0872
diffPriceClosePoc_0_2 <-> diffLowPrice_0_2;11.3178;0.0867
deltaTimestampOpeningSection5min <-> bearish_absorption_ratio;11.2821;0.0865
perctBB <-> absorption_intensity_repeat_bearish_vol;11.2306;0.0861
count_AbvBlw_asym_ratio <-> deltaTimestampOpeningSection5min;11.2098;0.0859
bear_imbalance_high_3 <-> bearish_asc_dynamics;11.1716;0.0856
bull_imbalance_high_0 <-> bullish_dsc_ask_bid_delta_imbalance;10.9521;0.0839
cumDiffVolDeltaRatio <-> bearish_abs_diff_abv;10.8614;0.0832
bullish_combined_pressure <-> overlap_ratio_VA_6P_11P;10.8488;0.0831
bull_imbalance_high_1 <-> ratio_delta_vol_VA21P;10.8299;0.0830
bearish_bid_score <-> ratio_delta_vol_VA21P;10.8209;0.0829
ratio_delta_vol_VA16P <-> VolPocVolCandleRatio;10.8166;0.0829
perct_VA16P <-> deltaTimestampOpeningSection5min;10.7454;0.0823
ratio_delta_vol_VA21P <-> bearish_extrem_dsc_ratio_extrem;10.6653;0.0817
perct_VA21P <-> bull_imbalance_high_2;10.6061;0.0813
range_strength_5_23 <-> imbalance_score_low;10.5698;0.0810
naked_poc_dist_above <-> poc_diff_ratio_6P_11P;10.5673;0.0810
perctBB <-> bullish_bid_ratio;10.5321;0.0807
bull_imbalance_high_1 <-> diffLowPrice_0_3;10.3949;0.0797
bear_imbalance_high_3 <-> bullish_repeatAskBid_ratio;10.3502;0.0793
bearish_extrem_zone_volume_ratio_extrem <-> bearish_market_context_score;10.3013;0.0789
bearish_extrem_pressure_ratio_extrem <-> extrem_ask_bid_imbalance_bearish_extrem;10.1623;0.0779
bearish_absorption_ratio <-> vol_volatility_score;10.1602;0.0779
bearish_extrem_zone_volume_ratio_extrem <-> naked_poc_dist_above;10.0754;0.0772
bear_imbalance_high_3 <-> bearish_market_context_score;10.0465;0.0770
bearish_bid_abs_ratio_abv <-> bearish_combined_pressure;9.9930;0.0766
range_strength_5_23 <-> cumDiffVolDeltaRatio;9.9654;0.0764
bear_imbalance_high_3 <-> bullish_dsc_dynamics;9.9617;0.0763
diffPriceClose_VA16PvaL <-> deltaTimestampOpeningSection5min;9.9245;0.0761
price_volume_dynamic <-> bearish_repeatAskBid_ratio;9.9228;0.0760
bearish_repeat_ticks_ratio_extrem <-> bullish_ask_abs_ratio_blw;9.8540;0.0755
bearish_ask_score <-> bearish_dsc_ask_bid_delta_imbalance;9.8135;0.0752
vol_volatility_score <-> bear_imbalance_high_1;9.7703;0.0749
diffPriceCloseVWAPbyIndex <-> diffPriceCloseVWAP;9.7613;0.0748
vol_volatility_score <-> bear_imbalance_high_3;9.6995;0.0743
diffLowPrice_0_5 <-> bear_imbalance_high_3;9.6446;0.0739
ratio_delta_vol_VA21P <-> bearish_absorption_intensity_repeat_count;9.6058;0.0736
bearish_combined_pressure <-> price_volume_dynamic;9.5998;0.0736
price_volume_dynamic <-> poc_diff_ratio_6P_11P;9.5975;0.0735
bull_imbalance_high_0 <-> range_strength_5_23;9.5775;0.0734
bearish_extrem_zone_volume_ratio_extrem <-> bullish_asc_ask_bid_delta_imbalance;9.5045;0.0728
diffVolCandle_0_1Ratio <-> bull_imbalance_high_2;9.4580;0.0725
bearish_absorption_score <-> VolPocVolCandleRatio;9.4008;0.0720
bearish_bid_score <-> bull_imbalance_high_2;9.3818;0.0719
diffPriceClosePoc_0_2 <-> bull_imbalance_high_1;9.3583;0.0717
bullish_abs_diff_blw <-> perctBB;9.2776;0.0711
VolCandleMeanxRatio <-> bearish_extrem_abs_ratio_extrem;9.2379;0.0708
market_regimeADX <-> cumDiffVolDeltaRatio;9.2241;0.0707
bull_imbalance_high_2 <-> bear_imbalance_high_1;9.2178;0.0706
diffPriceCloseVWAP <-> naked_poc_dist_above;9.1557;0.0702
bullish_ask_bid_ratio <-> perctBB;9.1050;0.0698
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_6P_16P;9.0181;0.0691
absorption_intensity_repeat_bullish_vol <-> bull_imbalance_low_3;8.9867;0.0689
bearish_absorption_score <-> poc_diff_ratio_6P_16P;8.9683;0.0687
bearish_dsc_ask_bid_delta_imbalance <-> perct_VA16P;8.9233;0.0684
bearish_extrem_zone_volume_ratio_extrem <-> imbalance_score_low;8.8941;0.0682
perctBB <-> bullish_imbalance_evolution;8.7573;0.0671
bull_imbalance_high_0 <-> bearish_absorption_ratio;8.7329;0.0669
bear_imbalance_high_3 <-> bull_imbalance_high_1;8.6810;0.0665
bullish_dsc_dynamics <-> VolCandleMeanxRatio;8.5553;0.0656
bearish_dsc_dynamics <-> VolCandleMeanxRatio;8.4814;0.0650
bearish_extrem_revIntensity_ratio_extrem <-> poc_diff_ratio_11P_21P;8.4406;0.0647
diffPriceClose_VA21PvaH <-> absorption_intensity_repeat_bullish_vol;8.4102;0.0644
absorption_intensity_repeat_bullish_vol <-> bear_imbalance_low_0;8.3703;0.0641
bullish_imnbScore_score <-> perct_VA11P;8.2941;0.0636
bearish_bid_score <-> bullish_ask_bid_ratio;8.2858;0.0635
bearish_absorption_intensity_repeat_count <-> bearish_bid_score;8.2577;0.0633
absorption_intensity_repeat_bullish_vol <-> diffHighPrice_0_1;8.1726;0.0626
cumDiffVolDeltaRatio <-> pocDeltaPocVolRatio;8.1429;0.0624
diffVolDelta_0_1Ratio <-> extrem_asc_ratio_bearish_extrem;8.1103;0.0621
poc_diff_6P_21P <-> naked_poc_dist_above;8.1032;0.0621
bearish_extrem_revIntensity_ratio_extrem <-> range_strength_5_23;8.0817;0.0619
bearish_extrem_abs_ratio_extrem <-> bearish_extrem_revIntensity_ratio_extrem;7.9991;0.0613
bearish_combined_pressure <-> bullish_dsc_dynamics;7.9925;0.0612
bearish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_5;7.9325;0.0608
diffVolCandle_0_1Ratio <-> deltaTimestampOpeningSection5min;7.9034;0.0606
bear_imbalance_high_2 <-> bearish_absorption_intensity_repeat_count;7.8693;0.0603
absorption_intensity_repeat_bearish_vol <-> bear_imbalance_low_2;7.8262;0.0600
bearish_bid_ratio <-> ratio_delta_vol_VA11P;7.7758;0.0596
bearish_dsc_ask_bid_delta_imbalance <-> naked_poc_dist_above;7.7744;0.0596
diffPriceClose_VA6PPoc <-> bull_imbalance_high_2;7.7324;0.0593
bearish_dsc_dynamics <-> bearish_repeatAskBid_ratio;7.7303;0.0592
perct_VA6P <-> market_regimeADX;7.6842;0.0589
bull_imbalance_low_2 <-> bearish_absorption_score;7.6621;0.0587
atr <-> range_strength_10_32;7.6397;0.0585
diffLowPrice_0_3 <-> bullish_combined_pressure;7.6317;0.0585
bullish_repeatAskBid_ratio <-> bearish_repeat_ticks_ratio_extrem;7.6024;0.0583
range_strength_10_32 <-> extrem_zone_significance_bearish_extrem;7.5266;0.0577
bearish_dsc_dynamics <-> bearish_combined_pressure;7.5247;0.0577
diffLowPrice_0_2 <-> ratio_delta_vol_VA16P;7.4857;0.0574
bull_imbalance_high_0 <-> overlap_ratio_VA_6P_16P;7.4702;0.0572
bearish_dsc_ask_bid_delta_imbalance <-> bearish_repeatAskBid_ratio;7.4432;0.0570
deltaTimestampOpeningSection5min <-> perct_VA6P;7.3339;0.0562
diffLowPrice_0_4 <-> bearish_bid_score;7.3181;0.0561
extrem_zone_significance_bearish_extrem <-> absorption_intensity_repeat_bearish_vol;7.3077;0.0560
ratio_delta_vol_VA16P <-> bearish_ask_bid_ratio;7.2870;0.0558
perct_VA21P <-> bearish_abs_diff_abv;7.2553;0.0556
atr <-> perctBB;7.1886;0.0551
overlap_ratio_VA_6P_21P <-> bullish_imnbScore_score;7.1534;0.0548
extrem_ask_bid_imbalance_bearish_extrem <-> perct_VA16P;7.0545;0.0541
bullish_combined_pressure <-> poc_diff_ratio_6P_21P;6.9768;0.0535
bear_imbalance_low_1 <-> bull_imbalance_high_0;6.9606;0.0533
bearish_dsc_ask_bid_imbalance <-> diffLowPrice_0_5;6.9117;0.0530
extrem_asc_dsc_comparison_bearish_extrem <-> diffPriceCloseVWAP;6.9047;0.0529
bandWidthBB <-> absorption_intensity_repeat_bearish_vol;6.8761;0.0527
ratio_delta_vol_VA16P <-> bearish_asc_ask_bid_delta_imbalance;6.8716;0.0527
bullish_market_context_score <-> naked_poc_dist_above;6.8537;0.0525
market_regimeADX <-> bearish_asc_ask_bid_delta_imbalance;6.8130;0.0522
perct_VA6P <-> bearish_market_context_score;6.7838;0.0520
price_volume_dynamic <-> diffVolDelta_0_1Ratio;6.7677;0.0519
bullish_imnbScore_score <-> deltaTimestampOpeningSection5min;6.7408;0.0517
ratio_delta_vol_VA21P <-> ratio_delta_vol_VA11P;6.7040;0.0514
poc_diff_ratio_6P_16P <-> bear_imbalance_high_1;6.6485;0.0509
bear_imbalance_high_3 <-> bearish_extrem_dsc_ratio_extrem;6.5515;0.0502
price_volume_dynamic <-> bearish_market_context_score;6.4905;0.0497
diffPriceClose_VA21PvaL <-> bearish_absorption_score;6.4262;0.0492
bullish_repeatAskBid_ratio <-> perct_VA21P;6.3513;0.0487
diffVolDelta_0_1Ratio <-> diffHighPrice_0_4;6.3107;0.0484
poc_diff_6P_21P <-> bullish_dsc_ask_bid_delta_imbalance;6.2819;0.0481
poc_diff_11P_21P <-> diffPriceClose_VA16PPoc;6.2742;0.0481
bearish_bid_abs_ratio_abv <-> bullish_absorption_intensity_repeat_count;6.2622;0.0480
naked_poc_dist_above <-> ratioDeltaBlw;6.2609;0.0480
overlap_ratio_VA_11P_21P <-> VolPocVolCandleRatio;6.2179;0.0476
bull_imbalance_high_2 <-> perct_VA16P;6.1717;0.0473
bullish_absorption_ratio <-> bullish_combined_pressure;6.1351;0.0470
bullish_repeatAskBid_ratio <-> diffPriceClose_VA11PPoc;6.0554;0.0464
extrem_zone_significance_bearish_extrem <-> deltaTimestampOpeningSection1min;6.0259;0.0462
bearish_ask_score <-> bearish_repeatAskBid_ratio;5.9795;0.0458
diffLowPrice_0_3 <-> bearish_ask_bid_ratio;5.8230;0.0446
perct_VA16P <-> diffVolCandle_0_1Ratio;5.7565;0.0441
perct_VA11P <-> diffPriceClose_VA11PPoc;5.7279;0.0439
diffPriceClose_VA11PPoc <-> perct_VA21P;5.7242;0.0439
diffPriceCloseVWAP <-> bear_imbalance_low_0;5.7164;0.0438
bearish_asc_ask_bid_delta_imbalance <-> cumDiffVolDeltaRatio;5.6346;0.0432
extrem_zone_significance_bearish_extrem <-> imbalance_score_high;5.6223;0.0431
deltaTimestampOpeningSection5min <-> diffLowPrice_0_2;5.6098;0.0430
bearish_dsc_ask_bid_delta_imbalance <-> perct_VA11P;5.5512;0.0425
poc_diff_ratio_6P_11P <-> ratio_delta_vol_VA16P;5.5198;0.0423
diffPriceClose_VA16PPoc <-> ratio_delta_vol_VA6P;5.4849;0.0420
range_strength_10_32 <-> bullish_dsc_dynamics;5.4693;0.0419
overlap_ratio_VA_6P_21P <-> bullish_dsc_ask_bid_delta_imbalance;5.3743;0.0412
overlap_ratio_VA_6P_11P <-> bearish_asc_dsc_ratio;5.3598;0.0411
bearish_bid_abs_ratio_abv <-> poc_diff_6P_21P;5.2614;0.0403
bear_imbalance_high_3 <-> deltaTimestampOpeningSection30min;5.2579;0.0403
bullish_combined_pressure <-> range_strength_10_32;5.2165;0.0400
price_volume_dynamic <-> bullish_asc_dsc_ratio;5.1862;0.0397
poc_diff_ratio_6P_16P <-> diffVolCandle_0_1Ratio;5.1354;0.0394
ratio_delta_vol_VA6P <-> bull_imbalance_high_2;5.1352;0.0394
diffPriceClose_VA21PPoc <-> bearish_extrem_zone_volume_ratio_extrem;5.0944;0.0390
bearish_asc_dynamics <-> diffPriceCloseVWAP;5.0920;0.0390
diffLowPrice_0_4 <-> range_strength_5_23;5.0863;0.0390
poc_diff_ratio_11P_21P <-> bearish_dsc_ask_bid_delta_imbalance;5.0438;0.0387
naked_poc_dist_above <-> diffLowPrice_0_4;5.0402;0.0386
diffPriceCloseVWAP <-> count_AbvBlw_asym_ratio;5.0190;0.0385
bearish_absorption_score <-> price_volume_dynamic;4.9192;0.0377
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_extrem_revIntensity_ratio_extrem;4.9143;0.0377
vol_volatility_score <-> bearish_bid_ratio;4.8806;0.0374
ratio_delta_vol_VA11P <-> diffLowPrice_0_4;4.8750;0.0374
diffVolDelta_0_1Ratio <-> overlap_ratio_VA_6P_11P;4.8640;0.0373
range_strength_10_32 <-> diffPriceClosePoc_0_2;4.8434;0.0371
diffVolCandle_0_1Ratio <-> bearish_abs_diff_abv;4.8156;0.0369
bullish_absorption_score <-> bullish_combined_pressure;4.7484;0.0364
bearish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_11P_21P;4.7338;0.0363
bearish_ask_abs_ratio_abv <-> bullish_dsc_ask_bid_delta_imbalance;4.7230;0.0362
overlap_ratio_VA_11P_21P <-> bearish_asc_ask_bid_delta_imbalance;4.6939;0.0360
bearish_ask_score <-> bull_imbalance_high_1;4.6872;0.0359
diffHighPrice_0_4 <-> bearish_repeat_ticks_ratio_extrem;4.6822;0.0359
perct_VA21P <-> bullish_asc_ask_bid_delta_imbalance;4.6649;0.0357
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA6PPoc;4.6006;0.0353
bearish_repeatAskBid_ratio <-> bearish_extrem_zone_volume_ratio_extrem;4.5797;0.0351
VolCandleMeanxRatio <-> bearish_repeatAskBid_ratio;4.5789;0.0351
bear_imbalance_high_2 <-> bullish_combined_pressure;4.5517;0.0349
bear_imbalance_high_1 <-> bear_imbalance_low_1;4.5327;0.0347
ratio_delta_vol_VA16P <-> bearish_absorption_ratio;4.5012;0.0345
diffPriceClose_VA16PvaL <-> bearish_ask_abs_ratio_abv;4.4815;0.0343
bearish_extrem_vs_rest_activity_extrem <-> bull_imbalance_high_1;4.4666;0.0342
bull_imbalance_high_1 <-> range_strength_10_32;4.4636;0.0342
bearish_ask_score <-> diffPriceCloseVWAPbyIndex;4.4254;0.0339
deltaTimestampOpeningSection1min <-> range_strength_10_32;4.3987;0.0337
bearish_absorption_score <-> bearish_asc_dynamics;4.3952;0.0337
bullish_asc_dsc_ratio <-> diffHighPrice_0_4;4.3547;0.0334
diffPriceClose_VA21PPoc <-> poc_diff_ratio_6P_16P;4.3254;0.0331
perct_VA16P <-> range_strength_10_32;4.2647;0.0327
bearish_dsc_ask_bid_delta_imbalance <-> bullish_asc_ask_bid_delta_imbalance;4.1992;0.0322
bear_imbalance_high_2 <-> bearish_extrem_revIntensity_ratio_extrem;4.1910;0.0321
bearish_dsc_dynamics <-> bear_imbalance_high_3;4.1713;0.0320
diffVolDelta_0_1Ratio <-> naked_poc_dist_above;4.1683;0.0319
diffPriceClose_VA16PPoc <-> bear_imbalance_high_2;4.1136;0.0315
perct_VA6P <-> overlap_ratio_VA_6P_16P;4.0975;0.0314
bullish_dsc_dynamics <-> perct_VA11P;4.0972;0.0314
absorption_intensity_repeat_bearish_vol <-> bearish_absorption_score;4.0243;0.0308
bullish_repeatAskBid_ratio <-> ratio_delta_vol_VA21P;4.0076;0.0307
overlap_ratio_VA_6P_11P <-> vol_volatility_score;3.9556;0.0303
vol_volatility_score <-> bearish_extrem_zone_volume_ratio_extrem;3.9399;0.0302
bearish_absorption_score <-> diffVolDelta_0_1Ratio;3.9163;0.0300
vol_volatility_score <-> bearish_absorption_intensity_repeat_count;3.8512;0.0295
diffVolCandle_0_1Ratio <-> bearish_extrem_pressure_ratio_extrem;3.8356;0.0294
count_AbvBlw_asym_ratio <-> diffVolCandle_0_1Ratio;3.7876;0.0290
poc_diff_ratio_6P_16P <-> ratio_delta_vol_VA11P;3.7822;0.0290
vol_volatility_score <-> naked_poc_dist_above;3.7700;0.0289
bearish_asc_ask_bid_imbalance <-> perctBB;3.7679;0.0289
range_strength_5_23 <-> bearish_dsc_ask_bid_delta_imbalance;3.7453;0.0287
diffPriceCloseVWAP <-> bearish_combined_pressure;3.7373;0.0286
range_strength_5_23 <-> bullish_asc_dsc_ratio;3.7359;0.0286
absorption_intensity_repeat_bullish_vol <-> bearish_bid_abs_ratio_abv;3.7318;0.0286
imbalance_score_high <-> deltaTimestampOpeningSection1min;3.6884;0.0283
ratio_delta_vol_VA21P <-> bearish_extrem_vs_rest_activity_extrem;3.6718;0.0281
naked_poc_dist_above <-> deltaTimestampOpeningSection1min;3.6446;0.0279
poc_diff_6P_21P <-> bearish_absorption_intensity_repeat_count;3.5862;0.0275
overlap_ratio_VA_6P_21P <-> price_volume_dynamic;3.5394;0.0271
bullish_ask_score <-> bearish_repeat_ticks_ratio_extrem;3.5289;0.0270
perctBB <-> bearish_absorption_score;3.5289;0.0270
perctBB <-> bear_imbalance_high_3;3.5277;0.0270
bear_imbalance_high_2 <-> ratio_delta_vol_VA21P;3.5115;0.0269
diffVolCandle_0_1Ratio <-> perct_VA21P;3.5095;0.0269
bullish_repeatAskBid_ratio <-> bullish_ask_score;3.5094;0.0269
deltaTimestampOpeningSection1min <-> poc_diff_ratio_6P_11P;3.4947;0.0268
bearish_combined_pressure <-> pocDeltaPocVolRatio;3.4706;0.0266
range_strength_5_23 <-> deltaTimestampOpeningSection1min;3.4660;0.0266
perct_VA16P <-> bearish_market_context_score;3.4348;0.0263
bearish_asc_ask_bid_imbalance <-> poc_diff_ratio_6P_21P;3.3777;0.0259
bearish_repeatAskBid_ratio <-> diffPriceClosePoc_0_2;3.3443;0.0256
diffPriceCloseVWAP <-> range_strength_10_32;3.3181;0.0254
diffHighPrice_0_5 <-> bearish_repeatAskBid_ratio;3.3048;0.0253
bullish_absorption_score <-> range_strength_5_23;3.3001;0.0253
asymetrie_volume <-> bearish_imnbScore_score;3.2919;0.0252
diffPriceCloseVWAP <-> range_strength_5_23;3.2621;0.0250
perct_VA16P <-> count_AbvBlw_asym_ratio;3.2404;0.0248
bull_imbalance_low_3 <-> naked_poc_dist_above;3.1771;0.0243
poc_diff_6P_16P <-> extrem_zone_significance_bearish_extrem;3.1713;0.0243
bear_imbalance_low_2 <-> perctBB;3.1662;0.0243
poc_diff_6P_21P <-> deltaTimestampOpeningSection1min;3.0905;0.0237
bearish_bid_ratio <-> bear_imbalance_low_1;3.0679;0.0235
ratio_delta_vol_VA11P <-> vol_volatility_score;3.0269;0.0232
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_absorption_ratio;3.0257;0.0232
bullish_ask_abs_ratio_blw <-> bearish_ask_bid_ratio;3.0177;0.0231
bearish_repeatAskBid_ratio <-> diffPriceClose_VA21PPoc;2.9689;0.0228
bearish_absorption_score <-> bearish_repeat_ticks_ratio_extrem;2.9645;0.0227
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_6P_21P;2.9052;0.0223
price_volume_dynamic <-> bear_imbalance_high_2;2.8184;0.0216
range_strength_10_32 <-> perct_VA6P;2.8086;0.0215
diffPriceClosePoc_0_2 <-> poc_diff_11P_21P;2.7757;0.0213
perctBB <-> vol_volatility_score;2.7581;0.0211
bearish_absorption_intensity_repeat_count <-> diffPriceCloseVWAP;2.7551;0.0211
cumDiffVolDeltaRatio <-> bandWidthBB;2.7282;0.0209
overlap_ratio_VA_6P_21P <-> bearish_repeatAskBid_ratio;2.6729;0.0205
bearish_bid_score <-> bear_imbalance_high_2;2.6316;0.0202
bull_imbalance_high_2 <-> poc_diff_6P_16P;2.5797;0.0198
diffVolDelta_0_1Ratio <-> bullish_asc_dsc_ratio;2.5272;0.0194
bearish_combined_pressure <-> VolCandleMeanxRatio;2.5078;0.0192
bearish_absorption_score <-> bullish_repeatAskBid_ratio;2.4910;0.0191
perct_VA16P <-> poc_diff_ratio_6P_16P;2.4784;0.0190
poc_diff_6P_21P <-> range_strength_5_23;2.4645;0.0189
bearish_dsc_dynamics <-> bearish_extrem_zone_volume_ratio_extrem;2.4439;0.0187
cumDiffVolDeltaRatio <-> bear_imbalance_low_1;2.4183;0.0185
bull_imbalance_high_2 <-> bearish_asc_ask_bid_delta_imbalance;2.4108;0.0185
diffPriceClose_VA6PPoc <-> diffPriceClose_VA16PPoc;2.3964;0.0184
bullish_asc_ask_bid_delta_imbalance <-> perct_VA16P;2.3824;0.0183
pocDeltaPocVolRatio <-> bearish_bid_abs_ratio_abv;2.3736;0.0182
diffLowPrice_0_4 <-> bearish_dsc_dynamics;2.3203;0.0178
VolCandleMeanxRatio <-> bearish_dsc_ask_bid_delta_imbalance;2.3117;0.0177
diffVolCandle_0_1Ratio <-> bullish_repeatAskBid_ratio;2.2752;0.0174
perct_VA21P <-> diffPriceClose_VA16PPoc;2.2603;0.0173
bearish_dsc_dynamics <-> poc_diff_ratio_6P_16P;2.2512;0.0173
bearish_abs_diff_abv <-> bearish_extrem_revIntensity_ratio_extrem;2.2422;0.0172
bullish_dsc_ask_bid_imbalance <-> diffPriceClosePoc_0_2;2.2137;0.0170
pocDeltaPocVolRatio <-> diffPriceCloseVWAP;2.1810;0.0167
absorption_intensity_repeat_bullish_vol <-> naked_poc_dist_above;2.1300;0.0163
bearish_dsc_ask_bid_delta_imbalance <-> bearish_extrem_zone_volume_ratio_extrem;2.1039;0.0161
imbalance_score_high <-> bearish_absorption_score;2.1019;0.0161
bull_imbalance_high_0 <-> diffLowPrice_0_5;2.0892;0.0160
VolCandleMeanxRatio <-> bearish_absorption_ratio;2.0652;0.0158
perct_VA21P <-> range_strength_10_32;2.0491;0.0157
bearish_extrem_zone_volume_ratio_extrem <-> poc_diff_6P_11P;1.9677;0.0151
imbalance_score_high <-> poc_diff_ratio_6P_16P;1.8845;0.0144
diffPriceCloseVWAP <-> bull_imbalance_low_3;1.8677;0.0143
bearish_repeat_ticks_ratio_extrem <-> bullish_dsc_ask_bid_delta_imbalance;1.8505;0.0142
