Interaction;Value;Percentage_Contribution
deltaTimestampOpeningSection5min <-> bullish_imnbScore_score;18.7844;0.1061
overlap_ratio_VA_6P_16P <-> bearish_market_context_score;18.7431;0.1059
diffPriceClose_VA16PvaH <-> ratio_delta_vol_VA21P;18.6588;0.1054
bullish_market_context_score <-> ratio_delta_vol_VA16P;18.5225;0.1047
pocDeltaPocVolRatio <-> bearish_bid_score;18.5105;0.1046
bearish_combined_pressure <-> perct_VA6P;18.4735;0.1044
bullish_asc_ask_bid_delta_imbalance <-> bearish_imnbScore_score;18.4725;0.1044
bearish_bid_abs_ratio_abv <-> bullish_asc_ask_bid_delta_imbalance;18.4645;0.1043
price_volume_dynamic <-> bearish_absorption_intensity_repeat_count;18.4533;0.1043
perct_VA11P <-> diffHighPrice_0_4;18.3891;0.1039
bearish_combined_pressure <-> bearish_ask_score;18.2897;0.1034
ratio_delta_vol_VA6P <-> bear_imbalance_high_1;17.8960;0.1011
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_4;17.8371;0.1008
bullish_asc_dsc_ratio <-> bullish_repeatAskBid_ratio;17.7943;0.1006
bull_imbalance_high_0 <-> bearish_absorption_intensity_repeat_count;17.7000;0.1000
bearish_market_context_score <-> diffHighPrice_0_4;17.6902;0.1000
bearish_ask_score <-> diffPriceClose_VA16PvaH;17.6848;0.0999
perct_VA21P <-> pocDeltaPocVolRatio;17.6500;0.0997
diffPriceCloseVWAP <-> VolCandleMeanxRatio;17.5362;0.0991
bearish_ask_score <-> perct_VA11P;17.4254;0.0985
ratio_delta_vol_VA21P <-> bullish_asc_ask_bid_delta_imbalance;17.3605;0.0981
bearish_bid_abs_ratio_abv <-> bearish_asc_dynamics;17.3479;0.0980
diffPriceClose_VA11PvaL <-> bearish_imbalance_evolution;17.3147;0.0978
bull_imbalance_high_0 <-> deltaTimestampOpeningSection5min;17.2937;0.0977
overlap_ratio_VA_6P_11P <-> naked_poc_dist_above;17.2817;0.0977
bearish_repeatAskBid_ratio <-> naked_poc_dist_above;17.2769;0.0976
cumDiffVolDeltaRatio <-> bear_imbalance_high_3;17.2638;0.0976
vol_volatility_score <-> market_regimeADX;17.2135;0.0973
bullish_absorption_score <-> naked_poc_dist_above;17.1398;0.0969
bull_imbalance_low_2 <-> bandWidthBB;17.1010;0.0966
bullish_absorption_score <-> diffPriceCloseVWAP;16.9496;0.0958
bearish_ask_score <-> overlap_ratio_VA_6P_11P;16.8594;0.0953
price_volume_dynamic <-> VolPocVolCandleRatio;16.8523;0.0952
bearish_dsc_ask_bid_delta_imbalance <-> bearish_bid_abs_ratio_abv;16.8510;0.0952
diffLowPrice_0_5 <-> overlap_ratio_VA_6P_16P;16.8183;0.0950
deltaTimestampOpeningSection5min <-> range_strength_5_23;16.7342;0.0946
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_4;16.5579;0.0936
range_strength_5_23 <-> bullish_absorption_score;16.4417;0.0929
diffPriceCloseVWAP <-> bullish_imbalance_evolution;16.3926;0.0926
deltaTimestampOpeningSection5min <-> bullish_imbalance_evolution;16.3920;0.0926
bull_imbalance_low_2 <-> bear_imbalance_high_1;16.3172;0.0922
cumDiffVolDeltaRatio <-> bearish_combined_pressure;16.1845;0.0915
ratio_delta_vol_VA16P <-> naked_poc_dist_above;16.1584;0.0913
perct_VA6P <-> bearish_market_context_score;16.1299;0.0911
imbalance_score_low <-> bear_imbalance_low_1;16.1226;0.0911
diffPriceClose_VA11PvaH <-> bearish_absorption_intensity_repeat_count;16.0512;0.0907
perct_VA11P <-> bear_imbalance_low_1;16.0410;0.0906
diffVolCandle_0_1Ratio <-> bearish_bid_score;15.9098;0.0899
bull_imbalance_low_3 <-> cumDiffVolDeltaRatio;15.8999;0.0898
bearish_absorption_score <-> perct_VA11P;15.6403;0.0884
bear_imbalance_high_3 <-> bearish_market_context_score;15.6373;0.0884
bull_imbalance_high_0 <-> bearish_absorption_score;15.5796;0.0880
diffPriceClose_VA16PvaH <-> bearish_imbalance_evolution;15.5220;0.0877
bullish_dsc_ask_bid_delta_imbalance <-> bullish_dsc_dynamics;15.4200;0.0871
perct_VA11P <-> bear_imbalance_high_3;15.3570;0.0868
perct_VA21P <-> bearish_ask_abs_ratio_abv;15.2684;0.0863
perctBB <-> bearish_dsc_ask_bid_delta_imbalance;15.2630;0.0862
VolCandleMeanxRatio <-> diffHighPrice_0_4;15.1885;0.0858
bearish_repeatAskBid_ratio <-> diffVolCandle_0_1Ratio;15.0633;0.0851
diffVolCandle_0_1Ratio <-> deltaTimestampOpeningSection5min;15.0448;0.0850
bearish_combined_pressure <-> bullish_absorption_score;14.9529;0.0845
diffVolCandle_0_1Ratio <-> bear_imbalance_high_1;14.9437;0.0844
bearish_repeatAskBid_ratio <-> bullish_imnbScore_score;14.9426;0.0844
imbalance_score_low <-> diffPriceClose_VA21PPoc;14.8765;0.0841
perct_VA21P <-> bullish_absorption_score;14.6131;0.0826
ratio_delta_vol_VA6P <-> diffPriceCloseVWAP;14.6049;0.0825
bear_imbalance_low_2 <-> diffPriceCloseVWAP;14.4588;0.0817
diffPriceClose_VA21PvaL <-> imbalance_score_high;14.3370;0.0810
vol_volatility_score <-> range_strength_5_23;14.2193;0.0804
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_11P_21P;14.1513;0.0800
imbalance_score_high <-> deltaTimestampOpeningSection5min;14.1329;0.0799
bear_imbalance_high_2 <-> bearish_absorption_score;14.1220;0.0798
bullish_absorption_score <-> bearish_dsc_ask_bid_delta_imbalance;14.0943;0.0796
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_imbalance;13.8097;0.0780
bullish_dsc_ask_bid_delta_imbalance <-> bear_imbalance_high_1;13.7735;0.0778
price_volume_dynamic <-> bull_imbalance_low_3;13.7315;0.0776
finished_auction_high <-> bandWidthBB;13.6489;0.0771
cumDiffVolDeltaRatio <-> bearish_bid_abs_ratio_abv;13.6414;0.0771
range_strength_5_23 <-> bearish_dsc_ask_bid_imbalance;13.5963;0.0768
bearish_imnbScore_score <-> diffPriceCloseVWAP;13.5541;0.0766
diffVolCandle_0_1Ratio <-> diffPriceCloseVWAP;13.5207;0.0764
bullish_dsc_ask_bid_delta_imbalance <-> bearish_absorption_ratio;13.3768;0.0756
bearish_repeatAskBid_ratio <-> diffPriceClose_VA21PvaL;13.3663;0.0755
range_strength_5_23 <-> overlap_ratio_VA_6P_21P;13.2759;0.0750
bear_imbalance_high_3 <-> bear_imbalance_high_2;13.2606;0.0749
bullish_asc_dsc_ratio <-> cumDiffVolDeltaRatio;13.2397;0.0748
ratio_delta_vol_VA16P <-> VolPocVolCandleRatio;13.1858;0.0745
diffPriceClose_VA21PPoc <-> bear_imbalance_high_3;13.1801;0.0745
VolPocVolCandleRatio <-> bullish_combined_pressure;13.1001;0.0740
perct_VA21P <-> bearish_absorption_intensity_repeat_count;13.0508;0.0737
VolCandleMeanxRatio <-> bull_imbalance_low_3;13.0171;0.0736
imbalance_score_high <-> bandWidthBB;12.9859;0.0734
bearish_dsc_ask_bid_delta_imbalance <-> diffPriceCloseVWAP;12.9843;0.0734
diffHighPrice_0_4 <-> bull_imbalance_high_1;12.8687;0.0727
diffVolCandle_0_1Ratio <-> bandWidthBB;12.7848;0.0722
bearish_imbalance_evolution <-> bull_imbalance_high_0;12.7580;0.0721
diffLowPrice_0_5 <-> bull_imbalance_high_0;12.6778;0.0716
overlap_ratio_VA_11P_21P <-> bearish_absorption_intensity_repeat_count;12.5343;0.0708
ratio_delta_vol_VA6P <-> diffPriceClose_VA21PvaL;12.5245;0.0708
bearish_combined_pressure <-> bull_imbalance_high_0;12.4194;0.0702
poc_diff_ratio_6P_16P <-> bearish_absorption_intensity_repeat_count;12.4083;0.0701
overlap_ratio_VA_6P_11P <-> bull_imbalance_high_1;12.3650;0.0699
bear_imbalance_high_1 <-> price_volume_dynamic;12.1983;0.0689
bull_imbalance_high_0 <-> bull_imbalance_low_2;12.1604;0.0687
diffVolCandle_0_1Ratio <-> bearish_imnbScore_score;12.1294;0.0685
diffVolCandle_0_1Ratio <-> bullish_dsc_dynamics;12.1108;0.0684
diffHighPrice_0_3 <-> pocDeltaPocVolRatio;12.1103;0.0684
cumDiffVolDeltaRatio <-> bullish_ask_score;12.0694;0.0682
bandWidthBB <-> bullish_ask_ratio;12.0172;0.0679
perct_VA21P <-> diffVolCandle_0_1Ratio;11.9931;0.0678
poc_diff_ratio_6P_16P <-> bearish_imnbScore_score;11.9923;0.0678
VolCandleMeanxRatio <-> bullish_repeatAskBid_ratio;11.8656;0.0671
bearish_absorption_intensity_repeat_count <-> vol_volatility_score;11.7470;0.0664
perct_VA6P <-> bear_imbalance_high_3;11.6682;0.0659
bearish_ask_score <-> price_volume_dynamic;11.5986;0.0655
VolCandleMeanxRatio <-> bullish_imnbScore_score;11.5655;0.0654
bullish_absorption_score <-> perct_VA6P;11.4780;0.0649
price_volume_dynamic <-> cumDiffVolDeltaRatio;11.4544;0.0647
diffPriceCloseVWAP <-> bullish_repeatAskBid_ratio;11.3937;0.0644
bull_imbalance_high_1 <-> bearish_repeatAskBid_ratio;11.2939;0.0638
bull_imbalance_high_1 <-> bearish_ask_score;11.2927;0.0638
cumDiffVolDeltaRatio <-> bullish_imnbScore_score;11.2364;0.0635
poc_diff_ratio_6P_16P <-> bull_imbalance_low_3;11.2349;0.0635
diffPriceClose_VA11PvaH <-> bull_imbalance_high_0;11.1886;0.0632
bullish_asc_ask_bid_delta_imbalance <-> diffPriceCloseVWAP;11.1808;0.0632
diffVolDelta_0_1Ratio <-> bearish_dsc_ask_bid_imbalance;10.9634;0.0620
overlap_ratio_VA_6P_21P <-> overlap_ratio_VA_6P_11P;10.9363;0.0618
range_strength_5_23 <-> bull_imbalance_high_0;10.9082;0.0616
bear_imbalance_high_3 <-> diffPriceClose_VA16PvaH;10.8553;0.0613
diffPriceClose_VA21PPoc <-> finished_auction_high;10.8051;0.0611
bearish_dsc_ask_bid_imbalance <-> diffPriceClose_VA21PPoc;10.7796;0.0609
bull_imbalance_low_3 <-> diffPriceCloseVWAP;10.7755;0.0609
bull_imbalance_high_0 <-> ratio_delta_vol_VA21P;10.7044;0.0605
bear_imbalance_high_3 <-> diffPriceCloseVWAP;10.6818;0.0604
bearish_repeatAskBid_ratio <-> bearish_dsc_ask_bid_imbalance;10.6758;0.0603
ratio_delta_vol_VA16P <-> VolCandleMeanxRatio;10.6597;0.0602
overlap_ratio_VA_6P_11P <-> pocDeltaPocVolRatio;10.6076;0.0599
bullish_dsc_dynamics <-> ratio_delta_vol_VA21P;10.4818;0.0592
bearish_asc_dynamics <-> diffPriceClose_VA21PvaL;10.4561;0.0591
bearish_absorption_score <-> market_regimeADX;10.4418;0.0590
bearish_bid_score <-> bearish_ask_score;10.3699;0.0586
perct_VA6P <-> diffVolCandle_0_1Ratio;10.3275;0.0584
VolCandleMeanxRatio <-> bearish_market_context_score;10.3272;0.0584
overlap_ratio_VA_6P_11P <-> bearish_repeatAskBid_ratio;10.0265;0.0567
naked_poc_dist_above <-> diffPriceClose_VA11PvaH;10.0116;0.0566
perct_VA21P <-> ratio_delta_vol_VA11P;9.9581;0.0563
bearish_asc_ask_bid_delta_imbalance <-> imbalance_score_high;9.8993;0.0559
bearish_market_context_score <-> deltaTimestampOpeningSection5min;9.8702;0.0558
bearish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_11P_21P;9.8220;0.0555
bear_imbalance_high_1 <-> bullish_market_context_score;9.7634;0.0552
perct_VA21P <-> diffVolDelta_0_1Ratio;9.7482;0.0551
perct_VA21P <-> overlap_ratio_VA_6P_21P;9.7303;0.0550
bear_imbalance_low_2 <-> ratio_delta_vol_VA21P;9.6933;0.0548
bearish_combined_pressure <-> bearish_dsc_ask_bid_delta_imbalance;9.6879;0.0547
cumDiffVolDeltaRatio <-> pocDeltaPocVolRatio;9.6722;0.0547
bearish_dsc_ask_bid_imbalance <-> poc_diff_ratio_6P_16P;9.6065;0.0543
bullish_asc_ask_bid_delta_imbalance <-> diffVolCandle_0_1Ratio;9.5631;0.0540
diffPriceClose_VA16PvaH <-> ratio_delta_vol_VA11P;9.5569;0.0540
bearish_absorption_intensity_repeat_count <-> bearish_repeatAskBid_ratio;9.5158;0.0538
ratio_delta_vol_VA21P <-> bearish_imbalance_evolution;9.4031;0.0531
bullish_asc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA6P;9.3628;0.0529
bandWidthBB <-> price_volume_dynamic;9.2900;0.0525
bull_imbalance_low_2 <-> bullish_imbalance_evolution;9.2752;0.0524
bearish_ask_score <-> bearish_absorption_intensity_repeat_count;9.2331;0.0522
ratio_delta_vol_VA16P <-> bear_imbalance_low_2;9.2094;0.0520
bullish_repeatAskBid_ratio <-> deltaTimestampOpeningSection5min;9.1243;0.0516
price_volume_dynamic <-> market_regimeADX;9.0768;0.0513
bandWidthBB <-> deltaTimestampOpeningSection5min;9.0443;0.0511
bullish_imbalance_evolution <-> bearish_ask_score;9.0157;0.0509
bearish_repeatAskBid_ratio <-> bear_imbalance_high_1;9.0007;0.0509
bearish_imnbScore_score <-> perct_VA21P;8.8013;0.0497
bearish_imnbScore_score <-> bullish_ask_ratio;8.7864;0.0497
bearish_dsc_ask_bid_imbalance <-> deltaTimestampOpeningSection5min;8.7573;0.0495
bullish_imbalance_evolution <-> bear_imbalance_low_2;8.5758;0.0485
range_strength_5_23 <-> bearish_asc_ask_bid_delta_imbalance;8.5485;0.0483
perct_VA21P <-> overlap_ratio_VA_6P_11P;8.3526;0.0472
overlap_ratio_VA_11P_21P <-> diffLowPrice_0_5;8.3208;0.0470
diffPriceCloseVWAP <-> diffPriceClose_VA21PvaL;8.3203;0.0470
bearish_bid_score <-> bullish_ask_score;8.3180;0.0470
bearish_bid_score <-> bear_imbalance_high_1;8.2238;0.0465
perct_VA21P <-> bear_imbalance_high_1;8.1899;0.0463
naked_poc_dist_above <-> bearish_ask_abs_ratio_abv;8.1621;0.0461
bullish_repeatAskBid_ratio <-> perct_VA6P;8.0735;0.0456
bearish_dsc_ask_bid_delta_imbalance <-> bearish_market_context_score;7.9156;0.0447
perct_VA6P <-> bull_imbalance_high_1;7.9105;0.0447
diffVolDelta_0_1Ratio <-> bearish_repeatAskBid_ratio;7.8987;0.0446
diffPriceClose_VA11PvaH <-> range_strength_5_23;7.8962;0.0446
imbalance_score_high <-> bear_imbalance_low_1;7.8435;0.0443
bull_imbalance_low_3 <-> bearish_dsc_ask_bid_imbalance;7.8073;0.0441
overlap_ratio_VA_11P_21P <-> perct_VA6P;7.7756;0.0439
bearish_dsc_ask_bid_delta_imbalance <-> market_regimeADX;7.6437;0.0432
ratio_delta_vol_VA16P <-> diffLowPrice_0_5;7.5564;0.0427
finished_auction_high <-> bearish_ask_score;7.5415;0.0426
VolPocVolCandleRatio <-> bandWidthBB;7.4929;0.0423
bearish_bid_abs_ratio_abv <-> poc_diff_ratio_6P_16P;7.4744;0.0422
bearish_absorption_score <-> VolPocVolCandleRatio;7.3828;0.0417
poc_diff_ratio_6P_16P <-> bearish_absorption_score;7.3736;0.0417
bearish_asc_ask_bid_delta_imbalance <-> diffVolCandle_0_1Ratio;7.3430;0.0415
perct_VA6P <-> finished_auction_high;7.3336;0.0414
bear_imbalance_high_1 <-> bandWidthBB;7.2959;0.0412
diffVolCandle_0_1Ratio <-> bearish_combined_pressure;7.2874;0.0412
bullish_market_context_score <-> naked_poc_dist_above;7.2320;0.0409
diffPriceCloseVWAP <-> cumDiffVolDeltaRatio;7.1309;0.0403
perct_VA21P <-> bearish_imbalance_evolution;7.1300;0.0403
bullish_combined_pressure <-> poc_diff_ratio_6P_16P;7.0805;0.0400
bearish_asc_ask_bid_delta_imbalance <-> price_volume_dynamic;7.0745;0.0400
ratio_delta_vol_VA21P <-> bearish_combined_pressure;7.0483;0.0398
range_strength_5_23 <-> market_regimeADX;6.9524;0.0393
bullish_repeatAskBid_ratio <-> VolPocVolCandleRatio;6.9296;0.0392
ratio_delta_vol_VA6P <-> ratio_delta_vol_VA16P;6.9122;0.0391
bearish_ask_abs_ratio_abv <-> ratio_delta_vol_VA16P;6.8530;0.0387
bear_imbalance_high_1 <-> bullish_asc_ask_bid_delta_imbalance;6.7946;0.0384
bearish_absorption_score <-> bearish_bid_abs_ratio_abv;6.7894;0.0384
perct_VA11P <-> diffPriceClose_VA21PPoc;6.7883;0.0384
bear_imbalance_high_2 <-> bearish_bid_abs_ratio_abv;6.7776;0.0383
VolPocVolCandleRatio <-> overlap_ratio_VA_6P_16P;6.7575;0.0382
vol_volatility_score <-> perct_VA6P;6.7171;0.0380
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_delta_imbalance;6.7061;0.0379
VolPocVolCandleRatio <-> perct_VA11P;6.6605;0.0376
diffVolDelta_0_1Ratio <-> ratio_delta_vol_VA16P;6.6413;0.0375
diffPriceClose_VA21PPoc <-> bearish_imnbScore_score;6.6015;0.0373
bear_imbalance_high_3 <-> bearish_imnbScore_score;6.5826;0.0372
cumDiffVolDeltaRatio <-> market_regimeADX;6.5618;0.0371
bearish_ask_bid_ratio <-> diffPriceClose_VA21PPoc;6.4775;0.0366
diffHighPrice_0_4 <-> market_regimeADX;6.3589;0.0359
bearish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaH;6.3336;0.0358
bear_imbalance_high_1 <-> bear_imbalance_low_1;6.3316;0.0358
bearish_market_context_score <-> bear_imbalance_high_1;6.2329;0.0352
bearish_market_context_score <-> VolPocVolCandleRatio;6.2268;0.0352
range_strength_5_23 <-> bear_imbalance_high_1;6.2045;0.0351
ratio_delta_vol_VA6P <-> bandWidthBB;6.1422;0.0347
pocDeltaPocVolRatio <-> bullish_asc_ask_bid_delta_imbalance;6.1051;0.0345
ratio_delta_vol_VA11P <-> bear_imbalance_low_1;6.1006;0.0345
bearish_repeatAskBid_ratio <-> imbalance_score_low;6.0632;0.0343
perct_VA11P <-> diffPriceClose_VA16PvaH;5.9680;0.0337
bearish_dsc_ask_bid_delta_imbalance <-> bullish_imbalance_evolution;5.9279;0.0335
bear_imbalance_low_2 <-> bull_imbalance_high_0;5.8630;0.0331
diffPriceClose_VA11PvaL <-> diffPriceClose_VA11PvaH;5.7660;0.0326
bullish_absorption_score <-> diffHighPrice_0_4;5.7583;0.0325
diffPriceClosePoc_0_4 <-> price_volume_dynamic;5.7420;0.0324
VolPocVolCandleRatio <-> bear_imbalance_low_1;5.7410;0.0324
bearish_dsc_ask_bid_delta_imbalance <-> bullish_repeatAskBid_ratio;5.7242;0.0323
VolPocVolCandleRatio <-> diffPriceCloseVWAP;5.7174;0.0323
diffHighPrice_0_4 <-> bear_imbalance_high_1;5.6875;0.0321
price_volume_dynamic <-> ratio_delta_vol_VA6P;5.6209;0.0318
bearish_market_context_score <-> perctBB;5.5882;0.0316
diffPriceClose_VA21PvaL <-> bear_imbalance_high_2;5.5712;0.0315
bear_imbalance_low_2 <-> bearish_market_context_score;5.5531;0.0314
diffLowPrice_0_5 <-> bull_imbalance_low_2;5.5322;0.0313
bullish_imnbScore_score <-> bullish_absorption_score;5.5166;0.0312
diffPriceCloseVWAP <-> range_strength_5_23;5.4384;0.0307
bearish_absorption_intensity_repeat_count <-> bearish_imnbScore_score;5.4265;0.0307
perctBB <-> bearish_ask_score;5.3586;0.0303
bullish_dsc_ask_bid_delta_imbalance <-> bearish_imnbScore_score;5.3286;0.0301
diffPriceClose_VA11PvaH <-> perct_VA6P;5.2674;0.0298
vol_volatility_score <-> diffPriceClose_VA16PvaH;5.0218;0.0284
bearish_imbalance_evolution <-> bearish_ask_score;4.9900;0.0282
ratio_delta_vol_VA21P <-> bearish_dsc_ask_bid_delta_imbalance;4.9840;0.0282
bullish_ask_ratio <-> bullish_dsc_ask_bid_delta_imbalance;4.9592;0.0280
poc_diff_ratio_6P_16P <-> ratio_delta_vol_VA16P;4.9190;0.0278
bull_imbalance_high_1 <-> bullish_imnbScore_score;4.8741;0.0275
perct_VA11P <-> bearish_dsc_ask_bid_imbalance;4.8733;0.0275
range_strength_5_23 <-> perct_VA11P;4.8315;0.0273
market_regimeADX <-> bearish_bid_abs_ratio_abv;4.7730;0.0270
bull_imbalance_high_0 <-> imbalance_score_low;4.7426;0.0268
bull_imbalance_high_0 <-> bullish_market_context_score;4.6811;0.0265
price_volume_dynamic <-> ratio_delta_vol_VA11P;4.6466;0.0263
bullish_dsc_ask_bid_delta_imbalance <-> bearish_repeatAskBid_ratio;4.5284;0.0256
ratio_delta_vol_VA11P <-> bullish_asc_dsc_ratio;4.4707;0.0253
deltaTimestampOpeningSection5min <-> bear_imbalance_low_1;4.4517;0.0252
range_strength_5_23 <-> bearish_ask_score;4.3745;0.0247
bullish_asc_dsc_ratio <-> range_strength_5_23;4.3727;0.0247
diffVolDelta_0_1Ratio <-> naked_poc_dist_above;4.3430;0.0245
deltaTimestampOpeningSection5min <-> bearish_bid_score;4.3423;0.0245
bull_imbalance_high_1 <-> bear_imbalance_low_2;4.2734;0.0241
imbalance_score_low <-> bear_imbalance_high_2;4.2546;0.0240
bullish_imbalance_evolution <-> bearish_combined_pressure;4.2153;0.0238
bearish_imbalance_evolution <-> imbalance_score_high;4.1777;0.0236
bearish_absorption_score <-> bearish_combined_pressure;4.1470;0.0234
naked_poc_dist_above <-> price_volume_dynamic;4.1436;0.0234
bearish_ask_score <-> diffVolCandle_0_1Ratio;4.0709;0.0230
bearish_combined_pressure <-> overlap_ratio_VA_6P_11P;4.0472;0.0229
bearish_imnbScore_score <-> imbalance_score_low;4.0101;0.0227
bullish_market_context_score <-> ratio_delta_vol_VA11P;3.9644;0.0224
diffPriceClosePoc_0_4 <-> diffPriceCloseVWAP;3.9508;0.0223
bullish_asc_dsc_ratio <-> bullish_combined_pressure;3.9203;0.0222
bull_imbalance_high_0 <-> bearish_repeatAskBid_ratio;3.8635;0.0218
bear_imbalance_high_1 <-> ratio_delta_vol_VA16P;3.8599;0.0218
price_volume_dynamic <-> bearish_dsc_ask_bid_delta_imbalance;3.8085;0.0215
bearish_dsc_ask_bid_imbalance <-> bear_imbalance_high_3;3.7936;0.0214
VolCandleMeanxRatio <-> naked_poc_dist_above;3.7833;0.0214
cumDiffVolDeltaRatio <-> bearish_dsc_ask_bid_delta_imbalance;3.7677;0.0213
bullish_market_context_score <-> bullish_imbalance_evolution;3.7625;0.0213
poc_diff_ratio_6P_16P <-> bullish_repeatAskBid_ratio;3.7403;0.0211
diffHighPrice_0_4 <-> bearish_asc_ask_bid_delta_imbalance;3.7025;0.0209
diffVolCandle_0_1Ratio <-> ratio_delta_vol_VA6P;3.6423;0.0206
price_volume_dynamic <-> vol_volatility_score;3.5652;0.0201
bearish_repeatAskBid_ratio <-> diffPriceClose_VA11PvaH;3.5425;0.0200
bearish_bid_score <-> VolPocVolCandleRatio;3.5175;0.0199
poc_diff_ratio_6P_16P <-> imbalance_score_high;3.4643;0.0196
bearish_bid_abs_ratio_abv <-> bearish_combined_pressure;3.4540;0.0195
diffLowPrice_0_5 <-> bearish_asc_ask_bid_delta_imbalance;3.4276;0.0194
overlap_ratio_VA_6P_16P <-> pocDeltaPocVolRatio;3.4219;0.0193
bearish_repeatAskBid_ratio <-> diffPriceClose_VA16PvaH;3.3723;0.0191
bearish_ask_score <-> bull_imbalance_high_0;3.3655;0.0190
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PPoc;3.3550;0.0190
imbalance_score_high <-> price_volume_dynamic;3.3544;0.0190
VolPocVolCandleRatio <-> bull_imbalance_low_2;3.3499;0.0189
naked_poc_dist_above <-> diffPriceCloseVWAP;3.2966;0.0186
imbalance_score_low <-> range_strength_5_23;3.2598;0.0184
diffPriceClosePoc_0_4 <-> perct_VA11P;3.2570;0.0184
bullish_imbalance_evolution <-> bearish_repeatAskBid_ratio;3.2460;0.0183
ratio_delta_vol_VA6P <-> range_strength_5_23;3.2450;0.0183
bear_imbalance_high_3 <-> diffVolCandle_0_1Ratio;3.2275;0.0182
bearish_absorption_intensity_repeat_count <-> ratio_delta_vol_VA16P;3.2242;0.0182
perct_VA6P <-> diffLowPrice_0_5;3.2225;0.0182
bearish_bid_score <-> bullish_imnbScore_score;3.1760;0.0179
range_strength_5_23 <-> bear_imbalance_high_3;3.1552;0.0178
bearish_imbalance_evolution <-> bearish_market_context_score;3.1386;0.0177
perct_VA6P <-> diffPriceClose_VA21PPoc;3.1363;0.0177
market_regimeADX <-> VolPocVolCandleRatio;3.0934;0.0175
bear_imbalance_high_1 <-> imbalance_score_high;3.0905;0.0175
VolPocVolCandleRatio <-> diffLowPrice_0_5;3.0808;0.0174
diffPriceCloseVWAP <-> ratio_delta_vol_VA21P;3.0313;0.0171
deltaTimestampOpeningSection5min <-> bearish_ask_abs_ratio_abv;2.9411;0.0166
diffHighPrice_0_4 <-> bear_imbalance_low_1;2.9350;0.0166
bullish_absorption_score <-> imbalance_score_high;2.8957;0.0164
bullish_asc_dsc_ratio <-> bearish_bid_abs_ratio_abv;2.8931;0.0163
deltaTimestampOpeningSection5min <-> perct_VA21P;2.7519;0.0156
bull_imbalance_low_3 <-> diffPriceClose_VA21PPoc;2.6430;0.0149
poc_diff_ratio_6P_16P <-> market_regimeADX;2.5638;0.0145
