Interaction;Value;Percentage_Contribution
bull_imbalance_high_1 <-> bearish_absorption_intensity_repeat_count;36.1675;0.0386
bearish_imnbScore_score <-> perct_VA11P;36.1547;0.0386
bearish_extrem_abs_ratio_extrem <-> diffLowPrice_0_3;36.1294;0.0385
bull_imbalance_high_0 <-> poc_diff_ratio_6P_16P;36.1275;0.0385
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_4;36.1047;0.0385
bull_imbalance_high_1 <-> cumDiffVolDeltaRatio;36.0479;0.0385
diffPriceClose_VA16PvaH <-> bullish_absorption_score;36.0259;0.0384
bearish_combined_pressure <-> diffPriceCloseVWAP;35.9825;0.0384
price_volume_dynamic <-> bearish_absorption_score;35.9555;0.0384
bearish_ask_ratio <-> bearish_imnbScore_score;35.9142;0.0383
bull_imbalance_high_1 <-> bearish_extrem_abs_ratio_extrem;35.9100;0.0383
overlap_ratio_VA_6P_11P <-> bullish_combined_pressure;35.8378;0.0382
bearish_ask_ratio <-> atr;35.7966;0.0382
naked_poc_dist_above <-> diffHighPrice_0_4;35.7876;0.0382
cumDiffVolDeltaRatio <-> bull_imbalance_low_2;35.7684;0.0382
bullish_absorption_score <-> bear_imbalance_high_2;35.7215;0.0381
bullish_absorption_score <-> bearish_repeatAskBid_ratio;35.6646;0.0380
diffPriceClosePoc_0_5 <-> diffHighPrice_0_3;35.6570;0.0380
extrem_ask_bid_imbalance_bearish_extrem <-> market_regimeADX;35.6223;0.0380
diffVolCandle_0_1Ratio <-> bullish_ask_bid_ratio;35.6148;0.0380
bullish_dsc_ask_bid_delta_imbalance <-> bearish_dsc_ask_bid_delta_imbalance;35.4927;0.0379
bear_imbalance_high_1 <-> perct_VA16P;35.4797;0.0378
bearish_extrem_dsc_ratio_extrem <-> cumDiffVolDeltaRatio;35.4702;0.0378
bearish_absorption_intensity_repeat_count <-> bear_imbalance_low_2;35.4502;0.0378
bearish_repeatAskBid_ratio <-> VolCandleMeanxRatio;35.4421;0.0378
diffVolCandle_0_1Ratio <-> naked_poc_dist_above;35.3411;0.0377
bull_imbalance_high_0 <-> bullish_repeatAskBid_ratio;35.3140;0.0377
bearish_absorption_intensity_repeat_count <-> ratio_delta_vol_VA21P;35.2860;0.0376
bearish_asc_ask_bid_imbalance <-> absorption_intensity_repeat_bearish_vol;35.2761;0.0376
perct_VA16P <-> VolCandleMeanxRatio;35.2696;0.0376
diffVolCandle_0_1Ratio <-> bearish_ask_ratio;35.1803;0.0375
bearish_repeat_ticks_ratio_extrem <-> extrem_asc_dsc_comparison_bearish_extrem;35.1218;0.0375
bear_imbalance_high_3 <-> bull_imbalance_high_1;35.1207;0.0375
bearish_absorption_intensity_repeat_count <-> bearish_extrem_revIntensity_ratio_extrem;35.1176;0.0375
diffPriceCloseVWAP <-> bull_imbalance_high_1;35.1022;0.0374
diffVolCandle_0_1Ratio <-> deltaTimestampOpeningSection5min;35.0794;0.0374
bullish_absorption_score <-> diffPriceClosePoc_0_2;35.0794;0.0374
bearish_extrem_revIntensity_ratio_extrem <-> perct_VA16P;35.0773;0.0374
perct_VA16P <-> bandWidthBB;35.0692;0.0374
bullish_repeatAskBid_ratio <-> diffVolCandle_0_1Ratio;35.0519;0.0374
diffPriceCloseVWAP <-> bearish_absorption_intensity_repeat_count;35.0416;0.0374
perct_VA21P <-> bullish_ask_ratio;35.0242;0.0374
bull_imbalance_low_2 <-> poc_diff_ratio_6P_21P;34.9985;0.0373
bearish_combined_pressure <-> bull_imbalance_low_1;34.9876;0.0373
bull_imbalance_low_3 <-> finished_auction_high;34.9630;0.0373
diffPriceCloseVWAP <-> bearish_ask_bid_ratio;34.9583;0.0373
bearish_asc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection1min;34.9155;0.0372
bull_imbalance_low_1 <-> deltaTimestampOpeningSection1min;34.8963;0.0372
bull_imbalance_high_0 <-> overlap_ratio_VA_6P_16P;34.8878;0.0372
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_combined_pressure;34.8419;0.0372
diffLowPrice_0_5 <-> bearish_extrem_pressure_ratio_extrem;34.8049;0.0371
perct_VA16P <-> bearish_absorption_intensity_repeat_count;34.7998;0.0371
bearish_combined_pressure <-> bear_imbalance_low_1;34.7834;0.0371
bullish_bid_ratio <-> diffPriceCloseVWAP;34.7283;0.0370
overlap_ratio_VA_11P_21P <-> bearish_continuation_vs_reversal_extrem;34.7241;0.0370
bearish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaH;34.6968;0.0370
bearish_bid_score <-> perct_VA16P;34.6631;0.0370
bull_imbalance_high_2 <-> overlap_ratio_VA_11P_21P;34.6498;0.0370
bearish_dsc_ask_bid_delta_imbalance <-> bearish_continuation_vs_reversal_extrem;34.6398;0.0370
bearish_extrem_abs_ratio_extrem <-> bearish_repeat_ticks_ratio_extrem;34.6344;0.0369
bearish_extrem_pressure_ratio_extrem <-> bearish_absorption_ratio;34.6300;0.0369
overlap_ratio_VA_6P_11P <-> bearish_extrem_revIntensity_ratio_extrem;34.6263;0.0369
bearish_extrem_abs_ratio_extrem <-> bear_imbalance_high_2;34.5804;0.0369
ratio_delta_vol_VA21P <-> bearish_bid_score;34.5747;0.0369
diffHighPrice_0_5 <-> diffVolCandle_0_1Ratio;34.5724;0.0369
bull_imbalance_high_2 <-> cumDiffVolDeltaRatio;34.5721;0.0369
ratioDeltaAbv <-> absorption_intensity_repeat_bearish_vol;34.5014;0.0368
bearish_extrem_dsc_ratio_extrem <-> bullish_dsc_ask_bid_delta_imbalance;34.4092;0.0367
bearish_asc_ask_bid_delta_imbalance <-> imbalance_score_low;34.3317;0.0366
bullish_reversal_force <-> diffHighPrice_0_5;34.3086;0.0366
bear_imbalance_low_1 <-> price_volume_dynamic;34.2726;0.0366
bull_imbalance_high_0 <-> bearish_combined_pressure;34.2555;0.0365
poc_diff_6P_16P <-> bearish_repeat_ticks_ratio_extrem;34.2419;0.0365
ratio_delta_vol_VA6P <-> bearish_dsc_ask_bid_delta_imbalance;34.2348;0.0365
bearish_repeat_ticks_ratio_extrem <-> bearish_absorption_ratio;34.2301;0.0365
diffVolDelta_0_1Ratio <-> bearish_extrem_abs_ratio_extrem;34.2107;0.0365
bullish_abs_diff_blw <-> ratio_delta_vol_VA21P;34.0429;0.0363
bearish_absorption_intensity_repeat_count <-> extrem_ask_bid_imbalance_bearish_extrem;34.0276;0.0363
bear_imbalance_low_0 <-> bearish_repeatAskBid_ratio;33.9988;0.0363
diffVolCandle_0_1Ratio <-> bearish_combined_pressure;33.9987;0.0363
overlap_ratio_VA_6P_16P <-> perct_VA21P;33.9984;0.0363
bearish_repeat_ticks_ratio_extrem <-> ratio_delta_vol_VA16P;33.9339;0.0362
bearish_repeatAskBid_ratio <-> bearish_extrem_abs_ratio_extrem;33.9303;0.0362
bearish_dsc_ask_bid_delta_imbalance <-> cumDiffVolDeltaRatio;33.9218;0.0362
poc_diff_6P_21P <-> bearish_repeat_ticks_ratio_extrem;33.9138;0.0362
bearish_dsc_ask_bid_delta_imbalance <-> absorption_intensity_repeat_bullish_vol;33.9112;0.0362
bearish_absorption_ratio <-> bear_imbalance_low_1;33.8794;0.0361
bearish_absorption_intensity_repeat_count <-> bear_imbalance_high_2;33.8794;0.0361
bearish_dsc_ask_bid_delta_imbalance <-> bear_imbalance_low_1;33.8000;0.0361
diffVolDelta_0_1Ratio <-> market_regimeADX;33.7790;0.0360
bearish_ask_ratio <-> perct_VA11P;33.7310;0.0360
bear_imbalance_high_3 <-> perct_VA11P;33.6484;0.0359
absorption_intensity_repeat_bullish_vol <-> diffPriceCloseVWAP;33.6460;0.0359
bearish_absorption_intensity_repeat_count <-> diffPriceClose_VA11PvaL;33.6406;0.0359
bull_imbalance_low_1 <-> market_regimeADX;33.6254;0.0359
bearish_repeatAskBid_ratio <-> bear_imbalance_high_1;33.6252;0.0359
market_regimeADX <-> diffPriceClosePoc_0_4;33.6050;0.0358
vol_volatility_score <-> perct_VA11P;33.5286;0.0358
bearish_extrem_pressure_ratio_extrem <-> bearish_dsc_ask_bid_delta_imbalance;33.5128;0.0358
atr <-> bearish_dsc_ask_bid_delta_imbalance;33.4918;0.0357
perct_VA16P <-> bearish_market_context_score;33.4808;0.0357
bearish_ask_ratio <-> diffPriceClosePoc_0_1;33.4376;0.0357
diffPriceClose_VA16PvaH <-> finished_auction_high;33.4297;0.0357
market_regimeADX <-> bull_imbalance_low_2;33.4212;0.0357
VolCandleMeanxRatio <-> perct_VA11P;33.4156;0.0356
perct_VA6P <-> cumDiffVolDeltaRatio;33.3571;0.0356
naked_poc_dist_above <-> extrem_asc_dsc_comparison_bearish_extrem;33.3363;0.0356
perct_VA16P <-> bull_imbalance_high_1;33.3248;0.0356
bearish_extrem_abs_ratio_extrem <-> bearish_absorption_score;33.1875;0.0354
bearish_abs_diff_abv <-> diffHighPrice_0_3;33.1798;0.0354
diffHighPrice_0_4 <-> diffPriceClosePoc_0_3;33.1525;0.0354
diffPriceClosePoc_0_5 <-> bullish_dsc_ask_bid_delta_imbalance;33.1092;0.0353
perct_VA6P <-> deltaTimestampOpeningSection5min;33.0618;0.0353
bullish_ask_score <-> diffPriceCloseVWAP;33.0270;0.0352
bullish_market_context_score <-> deltaTimestampOpeningSection5min;33.0080;0.0352
bearish_bid_abs_ratio_abv <-> bullish_bid_ratio;33.0080;0.0352
bull_imbalance_low_1 <-> bearish_repeat_ticks_ratio_extrem;32.9912;0.0352
bearish_absorption_intensity_repeat_count <-> naked_poc_dist_below;32.9649;0.0352
bearish_dsc_ask_bid_delta_imbalance <-> bearish_asc_ask_bid_delta_imbalance;32.9173;0.0351
bearish_imnbScore_score <-> diffHighPrice_0_3;32.9142;0.0351
perct_VA16P <-> bearish_asc_ask_bid_delta_imbalance;32.8653;0.0351
bullish_market_context_score <-> bullish_bid_ratio;32.8270;0.0350
vol_volatility_score <-> bearish_ask_score;32.8250;0.0350
bearish_repeat_ticks_ratio_extrem <-> bullish_imnbScore_score;32.8225;0.0350
count_abv_tot_ratio <-> diffPriceClosePoc_0_2;32.7459;0.0349
market_regimeADX <-> overlap_ratio_VA_11P_21P;32.7140;0.0349
market_regimeADX <-> bear_imbalance_low_1;32.7073;0.0349
bullish_imbalance_evolution <-> deltaTimestampOpeningSection5min;32.6721;0.0349
bullish_absorption_score <-> bullish_bid_ratio;32.6542;0.0348
diffPriceClosePoc_0_3 <-> market_regimeADX;32.6435;0.0348
bullish_absorption_score <-> bear_imbalance_high_1;32.6379;0.0348
diffPriceClosePoc_0_4 <-> bear_imbalance_low_1;32.5479;0.0347
bearish_asc_ask_bid_imbalance <-> diffPriceCloseVWAP;32.5352;0.0347
diffVolCandle_0_1Ratio <-> bullish_imnbScore_score;32.5178;0.0347
bearish_extrem_pressure_ratio_extrem <-> ratio_delta_vol_VA21P;32.5047;0.0347
deltaTimestampOpeningSection5min <-> bullish_bid_ratio;32.4669;0.0346
bullish_absorption_score <-> bearish_extrem_revIntensity_ratio_extrem;32.4474;0.0346
bullish_combined_pressure <-> bullish_absorption_ratio;32.4366;0.0346
perct_VA11P <-> ratio_delta_vol_VA6P;32.4225;0.0346
bandWidthBB <-> bullish_asc_ask_bid_delta_imbalance;32.4202;0.0346
bear_imbalance_high_1 <-> vol_volatility_score;32.4201;0.0346
perct_VA21P <-> overlap_ratio_VA_11P_21P;32.3672;0.0345
diffPriceClosePoc_0_3 <-> extrem_asc_dsc_comparison_bearish_extrem;32.3431;0.0345
ratio_delta_vol_VA21P <-> ratio_delta_vol_VA16P;32.3412;0.0345
bearish_abs_diff_abv <-> market_regimeADX;32.3309;0.0345
vol_volatility_score <-> diffPriceClose_VA11PvaH;32.3072;0.0345
bearish_extrem_abs_ratio_extrem <-> bear_imbalance_low_2;32.2601;0.0344
bearish_ask_ratio <-> bear_imbalance_high_3;32.2507;0.0344
diffPriceCloseVWAP <-> absorption_intensity_repeat_bearish_vol;32.2232;0.0344
diffPriceClose_VA21PPoc <-> diffPriceClosePoc_0_2;32.2192;0.0344
diffPriceClosePoc_0_4 <-> overlap_ratio_VA_6P_16P;32.2164;0.0344
bandWidthBB <-> diffPriceClosePoc_0_4;32.1864;0.0343
bandWidthBB <-> bull_imbalance_high_1;32.1732;0.0343
bearish_extrem_abs_ratio_extrem <-> bearish_bid_score;32.1612;0.0343
bearish_combined_pressure <-> perctBB;32.1431;0.0343
diffHighPrice_0_4 <-> price_volume_dynamic;32.1080;0.0343
bull_imbalance_low_2 <-> bullish_combined_pressure;32.0991;0.0342
bull_imbalance_high_0 <-> absorption_intensity_repeat_bullish_vol;32.0986;0.0342
bearish_reversal_force <-> diffPriceClosePoc_0_3;32.0628;0.0342
perct_VA16P <-> bullish_bid_ratio;32.0250;0.0342
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_imnbScore_score;32.0244;0.0342
bullish_repeatAskBid_ratio <-> diffPriceClose_VA11PvaL;32.0208;0.0342
naked_poc_dist_above <-> overlap_ratio_VA_6P_11P;32.0121;0.0342
perct_VA6P <-> bullish_absorption_score;31.9988;0.0341
extrem_asc_dsc_comparison_bearish_extrem <-> vol_volatility_score;31.9873;0.0341
bearish_ask_abs_ratio_abv <-> bearish_extrem_pressure_ratio_extrem;31.9673;0.0341
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_4;31.9655;0.0341
perct_VA11P <-> extrem_asc_dsc_comparison_bearish_extrem;31.9324;0.0341
ratioDeltaAbv <-> bearish_imnbScore_score;31.9005;0.0340
bear_imbalance_high_1 <-> perct_VA6P;31.8673;0.0340
bull_imbalance_low_2 <-> diffPriceClose_VA11PvaH;31.8666;0.0340
bearish_absorption_intensity_repeat_count <-> bullish_dsc_ask_bid_delta_imbalance;31.8526;0.0340
overlap_ratio_VA_6P_21P <-> bearish_extrem_dsc_ratio_extrem;31.8143;0.0339
extrem_asc_ratio_bearish_extrem <-> diffVolCandle_0_1Ratio;31.7934;0.0339
bandWidthBB <-> bullish_asc_dynamics;31.7373;0.0339
price_volume_dynamic <-> bullish_absorption_score;31.6715;0.0338
poc_diff_11P_21P <-> deltaTimestampOpeningSection1min;31.6270;0.0337
bearish_repeatAskBid_ratio <-> bull_imbalance_high_0;31.5645;0.0337
bear_imbalance_high_1 <-> cumDiffVolDeltaRatio;31.5465;0.0337
bearish_market_context_score <-> perct_VA11P;31.5428;0.0336
bearish_extrem_abs_ratio_extrem <-> bearish_imnbScore_score;31.5264;0.0336
vol_volatility_score <-> diffPriceClosePoc_0_4;31.4835;0.0336
ratioDeltaAbv <-> perct_VA16P;31.4668;0.0336
bullish_imnbScore_score <-> diffPriceCloseVWAP;31.4580;0.0336
overlap_ratio_VA_6P_16P <-> bearish_dsc_ask_bid_delta_imbalance;31.4362;0.0335
bullish_ask_score <-> bearish_abs_diff_abv;31.4268;0.0335
bearish_extrem_abs_ratio_extrem <-> extrem_asc_ratio_bearish_extrem;31.4085;0.0335
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA16PvaH;31.3412;0.0334
bearish_extrem_revIntensity_ratio_extrem <-> perct_VA6P;31.3299;0.0334
ratio_delta_vol_VA6P <-> perct_VA21P;31.2983;0.0334
bullish_dsc_ask_bid_delta_imbalance <-> bearish_abs_diff_abv;31.2610;0.0333
bearish_abs_diff_abv <-> bullish_asc_ask_bid_delta_imbalance;31.2428;0.0333
diffPriceClose_VA21PPoc <-> diffPriceCloseVWAP;31.2089;0.0333
bullish_combined_pressure <-> bearish_dsc_ask_bid_delta_imbalance;31.1979;0.0333
vol_volatility_score <-> diffPriceCloseVWAP;31.1789;0.0333
diffHighPrice_0_3 <-> price_volume_dynamic;31.1520;0.0332
bearish_combined_pressure <-> bearish_reversal_force;31.1317;0.0332
bearish_absorption_intensity_repeat_count <-> bear_imbalance_high_3;31.1090;0.0332
bearish_absorption_intensity_repeat_count <-> VolCandleMeanxRatio;31.1035;0.0332
bear_imbalance_low_0 <-> diffVolDelta_0_1Ratio;31.0815;0.0332
bearish_extrem_dsc_ratio_extrem <-> ratio_delta_vol_VA11P;31.0144;0.0331
bull_imbalance_high_0 <-> perctBB;30.8277;0.0329
bearish_extrem_dsc_ratio_extrem <-> vol_volatility_score;30.7703;0.0328
overlap_ratio_VA_6P_11P <-> perctBB;30.7454;0.0328
diffVolDelta_0_1Ratio <-> diffPriceCloseVWAP;30.7008;0.0328
bull_imbalance_low_1 <-> bullish_absorption_score;30.6617;0.0327
bullish_bid_ratio <-> bearish_dsc_dynamics;30.6594;0.0327
bull_imbalance_low_3 <-> bearish_absorption_intensity_repeat_count;30.6553;0.0327
bull_imbalance_high_0 <-> cumDiffVolDeltaRatio;30.6418;0.0327
ratio_delta_vol_VA21P <-> bull_imbalance_low_2;30.6359;0.0327
market_regimeADX <-> bullish_imbalance_evolution;30.6327;0.0327
diffPriceClose_VA11PvaL <-> poc_diff_ratio_11P_21P;30.6167;0.0327
diffLowPrice_0_3 <-> diffHighPrice_0_3;30.5989;0.0326
market_regimeADX <-> absorption_intensity_repeat_bearish_vol;30.5912;0.0326
bull_imbalance_low_3 <-> bullish_repeatAskBid_ratio;30.5897;0.0326
bearish_combined_pressure <-> bear_imbalance_low_0;30.5724;0.0326
bull_imbalance_high_0 <-> overlap_ratio_VA_6P_21P;30.5667;0.0326
bull_imbalance_high_1 <-> deltaTimestampOpeningSection5min;30.5506;0.0326
ratio_delta_vol_VA6P <-> bullish_absorption_score;30.4851;0.0325
bull_imbalance_low_3 <-> diffPriceCloseVWAP;30.4553;0.0325
ratioDeltaBlw <-> bearish_extrem_dsc_ratio_extrem;30.4515;0.0325
overlap_ratio_VA_6P_16P <-> poc_diff_ratio_6P_16P;30.4043;0.0324
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_dsc_ask_bid_delta_imbalance;30.3941;0.0324
bearish_asc_ask_bid_imbalance <-> bullish_absorption_score;30.3923;0.0324
bull_imbalance_high_2 <-> bearish_repeatAskBid_ratio;30.3902;0.0324
ratio_delta_vol_VA11P <-> market_regimeADX;30.3745;0.0324
price_volume_dynamic <-> ratio_delta_vol_VA16P;30.3138;0.0323
perct_VA16P <-> bearish_asc_dynamics;30.2875;0.0323
bearish_extrem_dsc_ratio_extrem <-> bullish_asc_dsc_ratio;30.1879;0.0322
diffPriceClose_VA21PPoc <-> bearish_absorption_intensity_repeat_count;30.1873;0.0322
diffHighPrice_0_4 <-> bullish_bid_ratio;30.1582;0.0322
bullish_bid_ratio <-> diffPriceClose_VA21PPoc;30.1198;0.0321
VolPocVolCandleRatio <-> diffPriceClosePoc_0_3;30.0127;0.0320
bearish_bid_score <-> bearish_extrem_dsc_ratio_extrem;30.0092;0.0320
diffPriceClosePoc_0_1 <-> perct_VA11P;30.0039;0.0320
bearish_combined_pressure <-> diffPriceClose_VA6PvaH;29.9769;0.0320
bearish_extrem_pressure_ratio_extrem <-> bear_imbalance_high_3;29.9660;0.0320
bearish_dsc_ask_bid_delta_imbalance <-> bearish_extrem_vs_rest_activity_extrem;29.9616;0.0320
diffPriceCloseVWAP <-> naked_poc_dist_above;29.8930;0.0319
bullish_dsc_dynamics <-> bull_imbalance_low_3;29.8687;0.0319
diffVolCandle_0_1Ratio <-> bear_imbalance_low_0;29.8533;0.0318
diffPriceClose_VA21PvaL <-> perct_VA11P;29.8451;0.0318
diffPriceCloseVWAP <-> perct_VA21P;29.8279;0.0318
bearish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_11P_21P;29.8116;0.0318
bearish_absorption_intensity_repeat_count <-> bull_imbalance_low_2;29.7788;0.0318
perct_VA16P <-> naked_poc_dist_above;29.7706;0.0318
bearish_extrem_revIntensity_ratio_extrem <-> bearish_ask_abs_ratio_abv;29.7233;0.0317
deltaTimestampOpeningSection5min <-> diffHighPrice_0_5;29.6510;0.0316
perct_VA16P <-> bearish_asc_dsc_ratio;29.6144;0.0316
bearish_extrem_revIntensity_ratio_extrem <-> overlap_ratio_VA_11P_21P;29.6067;0.0316
ratio_delta_vol_VA21P <-> overlap_ratio_VA_11P_21P;29.5825;0.0316
bearish_dsc_ask_bid_imbalance <-> bullish_asc_dsc_ratio;29.5709;0.0315
bearish_extrem_dsc_ratio_extrem <-> bearish_repeatAskBid_ratio;29.5590;0.0315
bearish_extrem_vs_rest_activity_extrem <-> diffVolCandle_0_1Ratio;29.5266;0.0315
price_volume_dynamic <-> bearish_extrem_revIntensity_ratio_extrem;29.4694;0.0314
ratio_delta_vol_VA16P <-> bearish_dsc_ask_bid_delta_imbalance;29.4015;0.0314
bullish_repeatAskBid_ratio <-> VolCandleMeanxRatio;29.3564;0.0313
VolCandleMeanxRatio <-> bearish_continuation_vs_reversal_extrem;29.3493;0.0313
bearish_extrem_pressure_ratio_extrem <-> diffVolCandle_0_1Ratio;29.3441;0.0313
diffPriceCloseVWAP <-> extrem_asc_dsc_comparison_bearish_extrem;29.3404;0.0313
market_regimeADX <-> bearish_bid_score;29.2619;0.0312
diffPriceClose_VA6PvaL <-> bearish_repeat_ticks_ratio_extrem;29.2290;0.0312
perctBB <-> perct_VA16P;29.2038;0.0312
bearish_extrem_dsc_ratio_extrem <-> bearish_asc_ask_bid_delta_imbalance;29.1373;0.0311
perct_VA11P <-> diffHighPrice_0_5;29.1362;0.0311
pocDeltaPocVolRatio <-> bullish_imnbScore_score;29.1346;0.0311
diffPriceClose_VA21PvaH <-> ratioDeltaAbv;29.1277;0.0311
bearish_abs_diff_abv <-> perct_VA11P;29.1054;0.0310
bearish_dsc_ask_bid_delta_imbalance <-> perct_VA21P;29.0954;0.0310
bear_imbalance_high_3 <-> bullish_repeatAskBid_ratio;29.0918;0.0310
bullish_imnbScore_score <-> diffVolDelta_0_1Ratio;29.0878;0.0310
perct_VA11P <-> bull_imbalance_high_1;29.0811;0.0310
perct_VA16P <-> bullish_repeatAskBid_ratio;29.0641;0.0310
deltaTimestampOpeningSection1min <-> bear_imbalance_high_3;29.0556;0.0310
bull_imbalance_low_1 <-> bearish_extrem_abs_ratio_extrem;29.0455;0.0310
overlap_ratio_VA_6P_11P <-> overlap_ratio_VA_6P_21P;29.0296;0.0310
diffHighPrice_0_4 <-> cumDiffVolDeltaRatio;29.0188;0.0310
bullish_dsc_dynamics <-> naked_poc_dist_above;29.0147;0.0310
diffVolCandle_0_1Ratio <-> VolCandleMeanxRatio;29.0087;0.0309
bearish_extrem_abs_ratio_extrem <-> bullish_repeatAskBid_ratio;28.9826;0.0309
diffVolCandle_0_1Ratio <-> diffPriceClose_VA16PvaH;28.9726;0.0309
diffPriceClose_VA11PPoc <-> bear_imbalance_low_0;28.9637;0.0309
bearish_extrem_abs_ratio_extrem <-> bearish_combined_pressure;28.9497;0.0309
bull_imbalance_low_2 <-> bearish_extrem_dsc_ratio_extrem;28.9445;0.0309
perct_VA16P <-> overlap_ratio_VA_11P_21P;28.9408;0.0309
diffPriceClose_VA11PvaL <-> extrem_ask_bid_imbalance_bearish_extrem;28.9328;0.0309
finished_auction_high <-> poc_diff_ratio_6P_16P;28.9082;0.0308
market_regimeADX <-> cumDiffVolDeltaRatio;28.8677;0.0308
bearish_ask_score <-> bullish_bid_ratio;28.8549;0.0308
bull_imbalance_low_1 <-> bearish_absorption_intensity_repeat_count;28.8234;0.0307
overlap_ratio_VA_6P_11P <-> overlap_ratio_VA_6P_16P;28.8188;0.0307
deltaTimestampOpeningSection1min <-> bear_imbalance_low_1;28.7851;0.0307
cumDiffVolDeltaRatio <-> bearish_extrem_abs_ratio_extrem;28.7689;0.0307
bearish_bid_abs_ratio_abv <-> bull_imbalance_high_0;28.7521;0.0307
VolAbv_vol_ratio <-> bullish_dsc_dynamics;28.7431;0.0307
diffPriceCloseVWAP <-> ratio_delta_vol_VA21P;28.7212;0.0306
bearish_asc_ask_bid_delta_imbalance <-> bearish_combined_pressure;28.6746;0.0306
bearish_repeat_ticks_ratio_extrem <-> ratioDeltaAbv;28.6518;0.0306
perct_VA11P <-> imbalance_score_low;28.6454;0.0306
diffPriceClose_VA6PvaL <-> bullish_imnbScore_score;28.6436;0.0306
bearish_bid_score <-> bearish_repeatAskBid_ratio;28.6185;0.0305
poc_diff_ratio_6P_16P <-> overlap_ratio_VA_6P_11P;28.5961;0.0305
bearish_dsc_dynamics <-> bullish_dsc_dynamics;28.5783;0.0305
perct_VA16P <-> bullish_absorption_intensity_repeat_count;28.4621;0.0304
bearish_extrem_abs_ratio_extrem <-> bull_imbalance_high_0;28.4557;0.0304
bearish_extrem_dsc_ratio_extrem <-> pocDeltaPocVolRatio;28.4549;0.0304
diffPriceClosePoc_0_2 <-> bearish_dsc_ask_bid_delta_imbalance;28.4354;0.0303
overlap_ratio_VA_6P_11P <-> diffPriceCloseVWAP;28.3680;0.0303
bearish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA16PPoc;28.3455;0.0302
perct_VA16P <-> range_strength_10_32;28.3357;0.0302
perct_VA11P <-> deltaTimestampOpeningSection5min;28.3263;0.0302
bull_imbalance_low_2 <-> vol_volatility_score;28.3070;0.0302
bearish_extrem_pressure_ratio_extrem <-> bearish_extrem_abs_ratio_extrem;28.2978;0.0302
overlap_ratio_VA_6P_16P <-> diffPriceClose_VA11PPoc;28.2835;0.0302
diffPriceClose_VA16PvaH <-> market_regimeADX;28.2546;0.0301
perct_VA6P <-> ratio_delta_vol_VA6P;28.2356;0.0301
bearish_extrem_pressure_ratio_extrem <-> bearish_extrem_revIntensity_ratio_extrem;28.1874;0.0301
