Interaction;Value;Percentage_Contribution
diffPriceClose_VA11PPoc <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> perct_VA21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClose_VA11PPoc <-> ratio_delta_vol_VA11P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> bullish_reversal_force;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> bearish_reversal_force;0.0000;0.0000
diffPriceClose_VA11PPoc <-> is_in_range_5_23;0.0000;0.0000
diffPriceClose_VA11PPoc <-> is_in_range_10_32;0.0000;0.0000
diffPriceClose_VA11PPoc <-> range_strength_5_23;0.0000;0.0000
diffPriceClose_VA11PPoc <-> range_strength_10_32;0.0000;0.0000
diffPriceClose_VA11PPoc <-> market_regimeADX;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
perct_VA11P <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
perct_VA11P <-> VolPocVolCandleRatio;0.0000;0.0000
perct_VA11P <-> diffVolCandle_0_1Ratio;0.0000;0.0000
perct_VA11P <-> ratioDeltaAbv;0.0000;0.0000
perct_VA11P <-> ratioDeltaBlw;0.0000;0.0000
perct_VA11P <-> bullish_ask_bid_ratio;0.0000;0.0000
perct_VA11P <-> bearish_ask_bid_ratio;0.0000;0.0000
perct_VA11P <-> bullish_reversal_force;0.0000;0.0000
perct_VA11P <-> bearish_reversal_force;0.0000;0.0000
perct_VA11P <-> is_in_range_5_23;0.0000;0.0000
perct_VA11P <-> is_in_range_10_32;0.0000;0.0000
perct_VA11P <-> poc_diff_11P_21P;0.0000;0.0000
perct_VA11P <-> poc_diff_ratio_6P_21P;0.0000;0.0000
perct_VA11P <-> poc_diff_6P_21P;0.0000;0.0000
perct_VA11P <-> poc_diff_ratio_6P_16P;0.0000;0.0000
perct_VA11P <-> poc_diff_6P_16P;0.0000;0.0000
perct_VA11P <-> poc_diff_ratio_6P_11P;0.0000;0.0000
perct_VA11P <-> poc_diff_6P_11P;0.0000;0.0000
perct_VA11P <-> pocDeltaPocVolRatio;0.0000;0.0000
perct_VA11P <-> VolAbv_vol_ratio;0.0000;0.0000
perct_VA11P <-> VolBlw_vol_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> range_strength_10_32;0.0000;0.0000
ratio_delta_vol_VA11P <-> market_regimeADX;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_ratio_11P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_11P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_6P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_16P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_6P_16P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_11P;0.0000;0.0000
ratio_delta_vol_VA11P <-> poc_diff_6P_11P;0.0000;0.0000
ratio_delta_vol_VA11P <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PvaL;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PvaH;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PPoc;0.0000;0.0000
ratio_delta_vol_VA11P <-> is_in_range_10_32;0.0000;0.0000
ratio_delta_vol_VA11P <-> is_in_range_5_23;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_reversal_force;0.0000;0.0000
ratio_delta_vol_VA11P <-> VolAbv_vol_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> VolBlw_vol_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> pocDeltaPocVolRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_reversal_force;0.0000;0.0000
ratio_delta_vol_VA11P <-> VolPocVolCandleRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> cumDiffVolDeltaRatio;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffVolCandle_0_1Ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> ratioDeltaAbv;0.0000;0.0000
ratio_delta_vol_VA11P <-> ratioDeltaBlw;0.0000;0.0000
ratio_delta_vol_VA11P <-> bullish_ask_bid_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> bearish_ask_bid_ratio;0.0000;0.0000
ratio_delta_vol_VA11P <-> ratio_delta_vol_VA21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> perct_VA21P;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA16PvaL;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_4;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffLowPrice_0_1;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffHighPrice_0_5;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffHighPrice_0_4;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffHighPrice_0_3;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffHighPrice_0_2;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffHighPrice_0_1;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_5;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_3;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffLowPrice_0_3;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_2;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_1;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_0;0.0000;0.0000
ratio_delta_vol_VA11P <-> candleSizeTicks;0.0000;0.0000
ratio_delta_vol_VA11P <-> deltaTimestampOpeningSection5min;0.0000;0.0000
ratio_delta_vol_VA11P <-> deltaTimestampOpeningSection1min;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffLowPrice_0_2;0.0000;0.0000
ratio_delta_vol_VA11P <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffLowPrice_0_4 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffLowPrice_0_4 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffLowPrice_0_4 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClosePoc_0_5;0.0000;0.0000
diffPriceClosePoc_0_2 <-> perct_VA21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClosePoc_0_2 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClosePoc_0_1;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClosePoc_0_2 <-> candleSizeTicks;0.0000;0.0000
diffPriceClosePoc_0_2 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClosePoc_0_2 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClosePoc_0_2 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffPriceClosePoc_0_2 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClosePoc_0_2 <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClosePoc_0_2 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> bullish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_2 <-> bearish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_2 <-> is_in_range_5_23;0.0000;0.0000
diffPriceClosePoc_0_2 <-> is_in_range_10_32;0.0000;0.0000
diffPriceClosePoc_0_2 <-> range_strength_5_23;0.0000;0.0000
diffPriceClosePoc_0_2 <-> range_strength_10_32;0.0000;0.0000
diffPriceClosePoc_0_2 <-> market_regimeADX;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_2 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_2 <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClosePoc_0_1 <-> candleSizeTicks;0.0000;0.0000
diffPriceClosePoc_0_1 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClosePoc_0_1 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClosePoc_0_1 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClosePoc_0_5;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_1 <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClosePoc_0_1 <-> perct_VA21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> is_in_range_5_23;0.0000;0.0000
diffPriceClosePoc_0_1 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClosePoc_0_1 <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClosePoc_0_1 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_1 <-> bullish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_1 <-> bearish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_1 <-> is_in_range_10_32;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> range_strength_5_23;0.0000;0.0000
diffPriceClosePoc_0_1 <-> range_strength_10_32;0.0000;0.0000
diffPriceClosePoc_0_1 <-> market_regimeADX;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_1 <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> market_regimeADX;0.0000;0.0000
diffPriceClosePoc_0_4 <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClosePoc_0_4 <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClosePoc_0_4 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> bullish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_4 <-> bearish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_4 <-> is_in_range_5_23;0.0000;0.0000
diffPriceClosePoc_0_4 <-> is_in_range_10_32;0.0000;0.0000
diffPriceClosePoc_0_4 <-> range_strength_5_23;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClosePoc_0_4 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClosePoc_0_4 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClosePoc_0_4 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> perct_VA21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClosePoc_0_5 <-> candleSizeTicks;0.0000;0.0000
diffPriceClosePoc_0_5 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClosePoc_0_5 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClosePoc_0_5 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClosePoc_0_3 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> perct_VA21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClosePoc_0_3 <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClosePoc_0_3 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> bullish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> bearish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_3 <-> is_in_range_5_23;0.0000;0.0000
diffPriceClosePoc_0_3 <-> is_in_range_10_32;0.0000;0.0000
diffPriceClosePoc_0_3 <-> range_strength_5_23;0.0000;0.0000
diffPriceClosePoc_0_3 <-> range_strength_10_32;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_3 <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClosePoc_0_3 <-> candleSizeTicks;0.0000;0.0000
diffPriceClosePoc_0_3 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClosePoc_0_3 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClosePoc_0_3 <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClosePoc_0_3 <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_3 <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_4 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClosePoc_0_4 <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClosePoc_0_4 <-> candleSizeTicks;0.0000;0.0000
diffPriceClosePoc_0_4 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClosePoc_0_4 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffLowPrice_0_4 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> VolBlw_vol_ratio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> VolAbv_vol_ratio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> pocDeltaPocVolRatio;0.0000;0.0000
deltaTimestampOpeningSection5min <-> poc_diff_ratio_6P_11P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> poc_diff_6P_11P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffPriceClose_VA21PvaL;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffPriceClose_VA21PvaH;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffPriceClose_VA21PPoc;0.0000;0.0000
deltaTimestampOpeningSection5min <-> perct_VA21P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> diffPriceClose_VA16PvaH;0.0000;0.0000
deltaTimestampOpeningSection5min <-> poc_diff_6P_16P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> poc_diff_ratio_6P_16P;0.0000;0.0000
deltaTimestampOpeningSection5min <-> poc_diff_6P_21P;0.0000;0.0000
