Interaction;Value;Percentage_Contribution
bear_imbalance_low_1 <-> bullish_bid_score;0.0000;0.0000
bullish_market_context_score <-> bearish_absorption_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bull_imbalance_low_1;0.0000;0.0000
bullish_market_context_score <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bear_imbalance_low_0;0.0000;0.0000
bear_imbalance_low_1 <-> asymetrie_volume;0.0000;0.0000
bear_imbalance_low_1 <-> VolBlw_vol_ratio;0.0000;0.0000
bullish_market_context_score <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bear_imbalance_low_1 <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_low_1 <-> poc_diff_6P_16P;0.0000;0.0000
bear_imbalance_low_1 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bear_imbalance_low_1 <-> poc_diff_6P_21P;0.0000;0.0000
bullish_market_context_score <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bullish_market_context_score <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> is_in_range_10_32;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_reversal_force;0.0000;0.0000
bullish_market_context_score <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_reversal_force;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> ratioDeltaAbv;0.0000;0.0000
bullish_market_context_score <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bear_imbalance_low_1 <-> cumDiffVolDeltaRatio;0.0000;0.0000
bear_imbalance_low_1 <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_market_context_score <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_absorption_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bear_imbalance_low_1 <-> count_blw_tot_ratio;0.0000;0.0000
bullish_market_context_score <-> bearish_dsc_dynamics;0.0000;0.0000
bear_imbalance_low_1 <-> vol_volatility_score;0.0000;0.0000
bullish_market_context_score <-> bearish_asc_dsc_ratio;0.0000;0.0000
bullish_market_context_score <-> bullish_asc_dsc_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_market_context_score;0.0000;0.0000
bear_imbalance_low_2 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bear_imbalance_low_2 <-> candleSizeTicks;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClosePoc_0_0;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClosePoc_0_1;0.0000;0.0000
finished_auction_low <-> count_abv_tot_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_abs_diff_abv;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_asc_dsc_ratio;0.0000;0.0000
bullish_market_context_score <-> bearish_imbalance_evolution;0.0000;0.0000
bullish_market_context_score <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bullish_market_context_score <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_imbalance_evolution;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_imbalance_evolution;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bullish_market_context_score <-> count_abv_tot_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bear_imbalance_low_1 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_absorption_ratio;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_imbalance_evolution;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_combined_pressure <-> diffLowPrice_0_1;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_combined_pressure <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_dsc_dynamics;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_low_0 <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_low_0 <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bear_imbalance_low_0 <-> count_abv_tot_ratio;0.0000;0.0000
bearish_combined_pressure <-> diffHighPrice_0_2;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_combined_pressure <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bear_imbalance_low_0 <-> bullish_abs_diff_blw;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_asc_dsc_ratio;0.0000;0.0000
bear_imbalance_low_0 <-> bearish_asc_dynamics;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bearish_combined_pressure <-> bandWidthBB;0.0000;0.0000
bearish_combined_pressure <-> diffHighPrice_0_1;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bear_imbalance_low_1 <-> atr;0.0000;0.0000
bear_imbalance_low_1 <-> perctBB;0.0000;0.0000
bear_imbalance_low_1 <-> perct_VA6P;0.0000;0.0000
bear_imbalance_low_1 <-> ratio_delta_vol_VA6P;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bear_imbalance_low_1 <-> diffLowPrice_0_4;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bear_imbalance_low_1 <-> ratio_delta_vol_VA16P;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bear_imbalance_low_1 <-> perct_VA21P;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bear_imbalance_low_1 <-> diffLowPrice_0_5;0.0000;0.0000
bear_imbalance_low_1 <-> diffLowPrice_0_2;0.0000;0.0000
bearish_combined_pressure <-> candleSizeTicks;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClosePoc_0_3;0.0000;0.0000
bear_imbalance_low_1 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClosePoc_0_2;0.0000;0.0000
bear_imbalance_low_1 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bearish_combined_pressure <-> diffPriceClosePoc_0_0;0.0000;0.0000
bear_imbalance_low_1 <-> candleSizeTicks;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClosePoc_0_1;0.0000;0.0000
bear_imbalance_low_1 <-> diffLowPrice_0_1;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClosePoc_0_4;0.0000;0.0000
bear_imbalance_low_1 <-> diffPriceClosePoc_0_5;0.0000;0.0000
bear_imbalance_low_1 <-> diffHighPrice_0_1;0.0000;0.0000
bear_imbalance_low_1 <-> diffHighPrice_0_2;0.0000;0.0000
bear_imbalance_low_1 <-> diffHighPrice_0_3;0.0000;0.0000
bear_imbalance_low_1 <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClosePoc_0_2;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClosePoc_0_3;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClosePoc_0_4;0.0000;0.0000
bullish_market_context_score <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bear_imbalance_low_2 <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bear_imbalance_low_2 <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bullish_market_context_score <-> perct_VA6P;0.0000;0.0000
bear_imbalance_low_2 <-> count_blw_tot_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_absorption_ratio;0.0000;0.0000
bullish_market_context_score <-> diffLowPrice_0_5;0.0000;0.0000
bear_imbalance_low_2 <-> count_abv_tot_ratio;0.0000;0.0000
bullish_market_context_score <-> diffLowPrice_0_4;0.0000;0.0000
bullish_market_context_score <-> diffLowPrice_0_3;0.0000;0.0000
bullish_market_context_score <-> diffLowPrice_0_2;0.0000;0.0000
bullish_market_context_score <-> diffLowPrice_0_1;0.0000;0.0000
bullish_market_context_score <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_absorption_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_market_context_score <-> diffHighPrice_0_2;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_abs_diff_blw;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_asc_dsc_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_dsc_dynamics;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_dsc_dynamics;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bullish_market_context_score <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_imbalance_evolution;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_imbalance_evolution;0.0000;0.0000
bullish_market_context_score <-> diffHighPrice_0_3;0.0000;0.0000
bullish_market_context_score <-> diffHighPrice_0_1;0.0000;0.0000
bullish_market_context_score <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bearish_market_context_score <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_market_context_score <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bearish_market_context_score <-> bearish_absorption_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bearish_market_context_score <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_market_context_score <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_market_context_score <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_market_context_score <-> count_blw_tot_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_market_context_score <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_1 <-> ratio_delta_vol_VA21P;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bear_imbalance_high_1 <-> poc_diff_6P_11P;0.0000;0.0000
bear_imbalance_high_1 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bear_imbalance_high_1 <-> poc_diff_11P_21P;0.0000;0.0000
bear_imbalance_high_1 <-> atr;0.0000;0.0000
bear_imbalance_high_1 <-> diffLowPrice_0_5;0.0000;0.0000
bullish_market_context_score <-> diffPriceClosePoc_0_4;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClosePoc_0_2;0.0000;0.0000
bullish_market_context_score <-> diffPriceClosePoc_0_3;0.0000;0.0000
bear_imbalance_high_1 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bullish_market_context_score <-> diffPriceClosePoc_0_1;0.0000;0.0000
bear_imbalance_high_1 <-> candleSizeTicks;0.0000;0.0000
bullish_market_context_score <-> candleSizeTicks;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_market_context_score <-> count_abv_tot_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> diffPriceClosePoc_0_5;0.0000;0.0000
bear_imbalance_high_1 <-> diffHighPrice_0_1;0.0000;0.0000
bear_imbalance_high_1 <-> diffHighPrice_0_3;0.0000;0.0000
bear_imbalance_high_1 <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_high_1 <-> diffLowPrice_0_1;0.0000;0.0000
bear_imbalance_high_1 <-> diffLowPrice_0_4;0.0000;0.0000
bullish_market_context_score <-> poc_diff_6P_11P;0.0000;0.0000
bullish_market_context_score <-> poc_diff_6P_16P;0.0000;0.0000
bear_imbalance_low_2 <-> diffHighPrice_0_1;0.0000;0.0000
bullish_market_context_score <-> bullish_imnbScore_score;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bullish_market_context_score <-> bull_imbalance_low_1;0.0000;0.0000
bear_imbalance_low_2 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bullish_market_context_score <-> bullish_ask_score;0.0000;0.0000
bear_imbalance_low_2 <-> poc_diff_6P_11P;0.0000;0.0000
bullish_market_context_score <-> bearish_imnbScore_score;0.0000;0.0000
bullish_market_context_score <-> bearish_bid_score;0.0000;0.0000
bear_imbalance_low_2 <-> poc_diff_6P_21P;0.0000;0.0000
bullish_market_context_score <-> bullish_bid_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bear_imbalance_low_2 <-> ratio_delta_vol_VA16P;0.0000;0.0000
bear_imbalance_low_2 <-> range_strength_10_32;0.0000;0.0000
bear_imbalance_low_2 <-> atr;0.0000;0.0000
bullish_market_context_score <-> bullish_abs_diff_blw;0.0000;0.0000
bear_imbalance_low_2 <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_low_2 <-> diffLowPrice_0_1;0.0000;0.0000
bear_imbalance_low_2 <-> diffLowPrice_0_2;0.0000;0.0000
bear_imbalance_low_2 <-> diffLowPrice_0_3;0.0000;0.0000
bear_imbalance_low_2 <-> diffLowPrice_0_5;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bullish_market_context_score <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bullish_market_context_score <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bullish_market_context_score <-> bearish_abs_diff_abv;0.0000;0.0000
bullish_market_context_score <-> finished_auction_low;0.0000;0.0000
bear_imbalance_low_2 <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bear_imbalance_low_2 <-> ratio_delta_vol_VA11P;0.0000;0.0000
bullish_market_context_score <-> bearish_bid_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> is_in_range_10_32;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bullish_market_context_score <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_low_2 <-> bull_imbalance_low_1;0.0000;0.0000
bullish_market_context_score <-> ratioDeltaAbv;0.0000;0.0000
bullish_market_context_score <-> bearish_ask_bid_ratio;0.0000;0.0000
bullish_market_context_score <-> bullish_reversal_force;0.0000;0.0000
bullish_market_context_score <-> bearish_reversal_force;0.0000;0.0000
bullish_market_context_score <-> is_in_range_10_32;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_bid_score;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bullish_market_context_score <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_abs_diff_abv;0.0000;0.0000
bullish_market_context_score <-> poc_diff_6P_21P;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_imnbScore_score;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_ask_score;0.0000;0.0000
bear_imbalance_low_2 <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_low_2 <-> pocDeltaPocVolRatio;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_reversal_force;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_reversal_force;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> ratioDeltaAbv;0.0000;0.0000
bear_imbalance_low_2 <-> cumDiffVolDeltaRatio;0.0000;0.0000
bear_imbalance_low_2 <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_market_context_score <-> asymetrie_volume;0.0000;0.0000
bear_imbalance_low_2 <-> VolAbv_vol_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> bearish_imnbScore_score;0.0000;0.0000
bullish_market_context_score <-> VolBlw_vol_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> VolBlw_vol_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> asymetrie_volume;0.0000;0.0000
bullish_market_context_score <-> VolAbv_vol_ratio;0.0000;0.0000
bear_imbalance_low_2 <-> bullish_bid_ratio;0.0000;0.0000
bullish_market_context_score <-> pocDeltaPocVolRatio;0.0000;0.0000
bullish_market_context_score <-> diffVolDelta_0_1Ratio;0.0000;0.0000
finished_auction_low <-> count_blw_tot_ratio;0.0000;0.0000
bearish_asc_dsc_ratio <-> diffLowPrice_0_3;0.0000;0.0000
finished_auction_low <-> vol_volatility_score;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_3;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_2;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_1;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_0;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> candleSizeTicks;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_asc_dynamics;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_absorption_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_dsc_dynamics;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_4;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_ask_ratio;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffHighPrice_0_2;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_ask_score;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_bid_score;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_imnbScore_score;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffHighPrice_0_5;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffHighPrice_0_3;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffPriceClosePoc_0_5;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_abs_diff_abv;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_abs_diff_blw;0.0000;0.0000
bullish_absorption_intensity_repeat_count <-> diffHighPrice_0_1;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_asc_dsc_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bearish_dsc_dynamics;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> count_blw_tot_ratio;0.0000;0.0000
bearish_asc_ask_bid_delta_imbalance <-> count_abv_tot_ratio;0.0000;0.0000
bearish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_1;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> bearish_asc_dsc_ratio;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> bullish_abs_diff_blw;0.0000;0.0000
bearish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_2;0.0000;0.0000
absorption_intensity_repeat_bullish_vol <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
